run_zero,model,variant_zero,participant_id,parameter,probability_positive_zero,mean_zero,median_zero,ci_low_zero,ci_high_zero,run_base,variant_base,probability_positive_base,mean_base,median_base,ci_low_base,ci_high_base,change_posterior_mean
N111_H7_zero_full,H7,zero,sub-10928,alpha,1.0,0.0391555127076591,0.025470846025,0.0012458766385,0.15185998735,N111_H7_base_full,base,1.0,0.0713793154767993,0.05692833668,0.0047014736355,0.21650707602,-0.03222380276914019
N111_H7_zero_full,H7,zero,sub-10928,kappa,1.0,8.224296557166225,7.1543085005,2.4852884796,20.60395112475,N111_H7_base_full,base,1.0,4.426822171414862,3.823771965,1.4947400508000002,10.985282352,3.7974743857513626
N111_H7_zero_full,H7,zero,sub-10928,theta,1.0,0.4903993853226412,0.4889458837,0.37348488581,0.6247881714225,N111_H7_base_full,base,1.0,0.5364088029828581,0.5233581838,0.36128409501,0.7872824159424999,-0.04600941766021688
N111_H7_zero_full,H7,zero,sub-10928,theta_stranger,1.0,0.024933685505077,0.009136432565,0.0001456402022275,0.1463093050949999,N111_H7_base_full,base,1.0,0.0159368225475188,0.003955247465,4.7946994300500006e-05,0.1107734121099999,0.0089968629575582
N111_H7_zero_full,H7,zero,sub-10929,alpha,1.0,0.1185021096804419,0.092458705045,0.009436591375625,0.3784310180999999,N111_H7_base_full,base,1.0,0.1382764768725427,0.10949921805,0.0110330272745,0.4349535928999997,-0.01977436719210078
N111_H7_zero_full,H7,zero,sub-10929,kappa,1.0,0.4901892731920601,0.4491050364,0.0783949675665,1.160791166575,N111_H7_base_full,base,1.0,0.2237562408980242,0.1909988649,0.036590774783,0.58787931296,0.2664330322940359
N111_H7_zero_full,H7,zero,sub-10929,theta,1.0,1.5625545742416949,1.2748824715,0.2173410493775,4.555836335899997,N111_H7_base_full,base,1.0,3.7031235604218335,3.287530104,0.7604368102375,9.034018090949996,-2.1405689861801385
N111_H7_zero_full,H7,zero,sub-10929,theta_stranger,1.0,0.1629498457463161,0.053852762505,0.0009085635055525,1.02196424495,N111_H7_base_full,base,1.0,0.7643267061386297,0.2624015976,0.00286280822145,4.770908094774997,-0.6013768603923136
N111_H7_zero_full,H7,zero,sub-10930,alpha,1.0,0.0689044203107438,0.055976567985,0.006726886658925,0.2004192326774999,N111_H7_base_full,base,1.0,0.0740311261097085,0.06058360969,0.0069416399345,0.2143668970774999,-0.005126705798964695
N111_H7_zero_full,H7,zero,sub-10930,kappa,1.0,0.5494106433282263,0.51380571895,0.1832751924875,1.1044723431,N111_H7_base_full,base,1.0,0.2981727138984618,0.2745037433,0.09837481807875,0.6288187593974998,0.25123792942976453
N111_H7_zero_full,H7,zero,sub-10930,theta,1.0,2.98749505091625,2.7969838695,1.30319462445,5.716215114825,N111_H7_base_full,base,1.0,5.48705183710775,5.270425236,2.5563294437,9.721330197475,-2.4995567861915005
N111_H7_zero_full,H7,zero,sub-10930,theta_stranger,1.0,0.4793072655862582,0.39196416005,0.0161191483355,1.521730361175,N111_H7_base_full,base,1.0,1.423528182540237,1.1689954505000002,0.17901324261,4.161987495725,-0.9442209169539788
N111_H7_zero_full,H7,zero,sub-10938,alpha,1.0,0.113002804586151,0.093522845935,0.010140352298,0.314750846665,N111_H7_base_full,base,1.0,0.0898428665769945,0.071774618285,0.0075504622706,0.2704943080224999,0.0231599380091565
N111_H7_zero_full,H7,zero,sub-10938,kappa,1.0,0.3479870680512612,0.31792114965,0.112074791415,0.7518279417075,N111_H7_base_full,base,1.0,0.2232924133356325,0.2037084885,0.08074016388525,0.4740519094225,0.12469465471562868
N111_H7_zero_full,H7,zero,sub-10938,theta,1.0,4.447046551657662,4.2854052115000005,2.01072193145,7.8327828478,N111_H7_base_full,base,1.0,7.279666034413687,7.0449754575,3.599022722675,12.1715885555,-2.8326194827560247
N111_H7_zero_full,H7,zero,sub-10938,theta_stranger,1.0,1.765870229411723,1.5136552449999998,0.3297155621275,4.63551720205,N111_H7_base_full,base,1.0,3.47944150193845,3.0835369860000004,1.061698888225,8.071709004824996,-1.713571272526727
N111_H7_zero_full,H7,zero,sub-10940,alpha,1.0,0.2256761586250392,0.18281698105,0.01894932989575,0.6460812147474999,N111_H7_base_full,base,1.0,0.1956363148020046,0.1548940978,0.01601989996225,0.5786113041525,0.030039843823034595
N111_H7_zero_full,H7,zero,sub-10940,kappa,1.0,0.1252201710602832,0.09949298434,0.01752754587725,0.3747787081399999,N111_H7_base_full,base,1.0,0.0666901689879476,0.053764213165,0.0139610786505,0.1951415029825,0.05853000207233558
N111_H7_zero_full,H7,zero,sub-10940,theta,1.0,2.629806496842025,2.1245513085,0.1790768540375,7.629830868874999,N111_H7_base_full,base,1.0,5.952852163714434,5.586244972499999,1.1579153024000002,12.856554045499992,-3.323045666872409
N111_H7_zero_full,H7,zero,sub-10940,theta_stranger,1.0,0.9860203121785472,0.3233187679,0.00143839550935,5.321614106999999,N111_H7_base_full,base,1.0,3.4037104298453813,2.7427039415000003,0.02569666036375,10.4244460095,-2.417690117666834
N111_H7_zero_full,H7,zero,sub-10950,alpha,1.0,0.1821212681062334,0.1265660213,0.01373389394725,0.6608658444525,N111_H7_base_full,base,1.0,0.1429641087363591,0.11026780955,0.012907452393,0.4674823726124998,0.03915715936987432
N111_H7_zero_full,H7,zero,sub-10950,kappa,1.0,0.1743850539313073,0.1394086671,0.0300357144315,0.5130276328374999,N111_H7_base_full,base,1.0,0.095731715933626,0.0824002461199999,0.02799729107375,0.2414046279249999,0.07865333799768129
N111_H7_zero_full,H7,zero,sub-10950,theta,1.0,3.161281629806952,2.7833228915,0.5622978909124999,7.663717197249999,N111_H7_base_full,base,1.0,6.937159608552338,6.685140054,2.506494635375,12.80434483175,-3.7758779787453856
N111_H7_zero_full,H7,zero,sub-10950,theta_stranger,1.0,1.1738530677617782,0.6334596437,0.0073838206019749,5.285724113749999,N111_H7_base_full,base,1.0,3.987053907732786,3.5300897410000003,0.3640705602275,9.986732146824998,-2.8132008399710076
N111_H7_zero_full,H7,zero,sub-10951,alpha,1.0,0.0159654638246183,0.012102141575,0.00116917016315,0.05232286046525,N111_H7_base_full,base,1.0,0.0205061012094531,0.01582667216,0.001635751480525,0.0663043318134999,-0.0045406373848348
N111_H7_zero_full,H7,zero,sub-10951,kappa,1.0,3.5523949677253124,3.4519601675,2.024667659625,5.640796854474999,N111_H7_base_full,base,1.0,2.351083482136919,2.306103611,1.41043474435,3.574082165575,1.2013114855883935
N111_H7_zero_full,H7,zero,sub-10951,theta,1.0,1.800889025410625,1.6217620365,0.8554624141099999,3.744958619375,N111_H7_base_full,base,1.0,2.7390544318089187,2.507397573,1.215833422225,5.47639679685,-0.9381654063982938
N111_H7_zero_full,H7,zero,sub-10951,theta_stranger,1.0,0.0345914112611114,0.02297629809,0.00094848755638,0.1320932376074999,N111_H7_base_full,base,1.0,0.0372219917558044,0.0225401365349999,0.000574326582385,0.1525547844099999,-0.0026305804946930023
N111_H7_zero_full,H7,zero,sub-10952,alpha,1.0,0.0735765085335979,0.055639748645,0.005380624245875,0.2422503393225,N111_H7_base_full,base,1.0,0.0746121295433465,0.060690333575,0.00612727598815,0.2197878294024998,-0.0010356210097486052
N111_H7_zero_full,H7,zero,sub-10952,kappa,1.0,0.32403615978647,0.2868559512499999,0.07227037940775,0.7781577954575,N111_H7_base_full,base,1.0,0.2293585106159456,0.20507474235,0.069738088937,0.5259461317624998,0.0946776491705244
N111_H7_zero_full,H7,zero,sub-10952,theta,1.0,4.47811553087627,4.300310816,1.8287803864,8.128994653349999,N111_H7_base_full,base,1.0,7.627955186575306,7.391534666,3.934049827925,12.5286519685,-3.1498396556990365
N111_H7_zero_full,H7,zero,sub-10952,theta_stranger,1.0,1.7725226682037998,1.38856924,0.09363607180525,5.707694269399999,N111_H7_base_full,base,1.0,3.5005838091024875,3.0486433305,0.72422169508,8.5979564701,-1.7280611408986877
N111_H7_zero_full,H7,zero,sub-10953,alpha,1.0,0.026507386489284,0.02025543609,0.00202379032115,0.08407733444725,N111_H7_base_full,base,1.0,0.0248320141729189,0.01942728378,0.001873573478075,0.0773615251625,0.0016753723163650987
N111_H7_zero_full,H7,zero,sub-10953,kappa,1.0,3.638283079992131,3.5012822405,1.93373611545,6.163156321074999,N111_H7_base_full,base,1.0,3.41129707011245,3.301062071,1.933973976975,5.49835705225,0.2269860098796812
N111_H7_zero_full,H7,zero,sub-10953,theta,1.0,1.256179444109925,1.1779107125,0.7338718089125,2.23233316225,N111_H7_base_full,base,1.0,1.3046332414009938,1.2229100905,0.7897669496524999,2.306863115875,-0.0484537972910688
N111_H7_zero_full,H7,zero,sub-10953,theta_stranger,1.0,0.025006211067434,0.0122275812,0.000284677933435,0.1210201108249999,N111_H7_base_full,base,1.0,0.0204068696829437,0.008615370835,0.0001512244145175,0.1105093010724999,0.0045993413844903006
N111_H7_zero_full,H7,zero,sub-10954,alpha,1.0,0.2110513695071549,0.14623259,0.012057652343,0.7082811966324998,N111_H7_base_full,base,1.0,0.243970022234086,0.18723850855,0.01514506606225,0.7278285713399998,-0.03291865272693112
N111_H7_zero_full,H7,zero,sub-10954,kappa,1.0,0.4193597475566962,0.38896150515,0.03664166500475,0.9965698246025,N111_H7_base_full,base,1.0,0.2510973348052802,0.222794854,0.01494510368775,0.6628780306625,0.168262412751416
N111_H7_zero_full,H7,zero,sub-10954,theta,1.0,0.607417582460703,0.2720103614,0.01598211582475,4.007156320775,N111_H7_base_full,base,1.0,1.3207158921601618,0.42466354515,0.008108139341,8.781310268024999,-0.7132983096994588
N111_H7_zero_full,H7,zero,sub-10954,theta_stranger,1.0,0.1910648775843328,0.01025184178,4.3936455545500005e-05,1.958433153275,N111_H7_base_full,base,1.0,0.6941920534973105,0.03521023749,4.516416927275e-05,6.370265219199997,-0.5031271759129777
N111_H7_zero_full,H7,zero,sub-10956,alpha,1.0,0.0112012151723018,0.0087958610335,0.001139941767225,0.034560033539,N111_H7_base_full,base,1.0,0.0186499918181986,0.0146084327249999,0.001728530414,0.0581374136952499,-0.0074487766458968
N111_H7_zero_full,H7,zero,sub-10956,kappa,1.0,2.6260070244830187,2.5413936450000003,1.342645361575,4.36407320905,N111_H7_base_full,base,1.0,1.2929901021736314,1.239678489,0.5767778650075,2.3186952040249995,1.3330169223093873
N111_H7_zero_full,H7,zero,sub-10956,theta,1.0,2.412683747122244,2.2436207845,1.036428494675,4.743471004525,N111_H7_base_full,base,1.0,4.193258458697962,4.0442748475,1.932820088375,7.302008884224999,-1.7805747115757184
N111_H7_zero_full,H7,zero,sub-10956,theta_stranger,1.0,0.250259930071105,0.26117991575,0.03821276075775,0.4117463695949999,N111_H7_base_full,base,1.0,0.3092804889965128,0.31958270525,0.02424638861,0.5730606956,-0.05902055892540781
N111_H7_zero_full,H7,zero,sub-10958,alpha,1.0,0.0214880964371515,0.017410740245,0.002644652029575,0.0641565462362499,N111_H7_base_full,base,1.0,0.0295975972313771,0.023420171345,0.003037224421425,0.0915276205937499,-0.0081095007942256
N111_H7_zero_full,H7,zero,sub-10958,kappa,1.0,1.2401725608364624,1.2244674205,0.541355587255,2.02542399575,N111_H7_base_full,base,1.0,0.8624745911386937,0.85264159965,0.3080640420375,1.4882746819,0.3776979696977687
N111_H7_zero_full,H7,zero,sub-10958,theta,1.0,0.5801121624954233,0.55920344615,0.27418967284,1.0037977675999996,N111_H7_base_full,base,1.0,0.7681721796794323,0.7221501610000001,0.348487707845,1.441418599375,-0.188060017184009
N111_H7_zero_full,H7,zero,sub-10958,theta_stranger,1.0,0.0234015645028098,0.0097088744905,0.000221954356985,0.1292612784024999,N111_H7_base_full,base,1.0,0.0283152866170924,0.0097497853615,0.000154671427755,0.1593980934399998,-0.0049137221142826
N111_H7_zero_full,H7,zero,sub-10969,alpha,1.0,0.0672107281731968,0.04559697477,0.005725951783375,0.2674554526374997,N111_H7_base_full,base,1.0,0.1207298719648941,0.080321999925,0.008315877563375,0.4841797666774999,-0.053519143791697296
N111_H7_zero_full,H7,zero,sub-10969,kappa,1.0,0.5358227062667108,0.5263799934,0.08045002463025,1.0581427645499997,N111_H7_base_full,base,1.0,0.1966311232305991,0.16994435185,0.01479950483275,0.5228546718474998,0.33919158303611174
N111_H7_zero_full,H7,zero,sub-10969,theta,1.0,0.409593194523863,0.2810395872,0.021235848921,1.7552142034499998,N111_H7_base_full,base,1.0,1.560127578926288,0.84953840945,0.03383362315625,7.75450145595,-1.150534384402425
N111_H7_zero_full,H7,zero,sub-10969,theta_stranger,1.0,0.0413223776757451,0.0072704165645,7.084025598600001e-05,0.2431611381349999,N111_H7_base_full,base,1.0,0.4053321228546035,0.03670777528,0.0001634432210325,4.109981065849995,-0.3640097451788584
N111_H7_zero_full,H7,zero,sub-10974,alpha,1.0,0.1198847469971064,0.084066716925,0.007813255621925,0.4441729471424999,N111_H7_base_full,base,1.0,0.1566426816106108,0.1197789187499999,0.0121613109245,0.5090818433875,-0.03675793461350439
N111_H7_zero_full,H7,zero,sub-10974,kappa,1.0,0.297808780633811,0.2466796513,0.03814763946725,0.827530447885,N111_H7_base_full,base,1.0,0.1214400862619917,0.09835630018,0.023051167305,0.3498879221724999,0.1763686943718193
N111_H7_zero_full,H7,zero,sub-10974,theta,1.0,2.292646474434397,1.844533055,0.2284149972625,6.577622531574999,N111_H7_base_full,base,1.0,5.679023347649807,5.349509126,1.18263757355,12.158281428249987,-3.3863768732154096
N111_H7_zero_full,H7,zero,sub-10974,theta_stranger,1.0,0.7518834423735231,0.25984337445,0.00238376901085,4.53852804385,N111_H7_base_full,base,1.0,2.788864986298406,2.089120221,0.01614688134075,9.317440545775,-2.036981543924883
N111_H7_zero_full,H7,zero,sub-10977,alpha,1.0,0.0279404049147959,0.0212833623949999,0.002267933832525,0.09203086626925,N111_H7_base_full,base,1.0,0.0430729293191107,0.033036173845,0.003631850602225,0.1446266795199999,-0.015132524404314798
N111_H7_zero_full,H7,zero,sub-10977,kappa,1.0,2.1053597020375125,2.0267387385,0.8731549518425,3.766697657375,N111_H7_base_full,base,1.0,1.1161055868003842,1.0762565775,0.3128093199825,2.1391167071749995,0.9892541152371284
N111_H7_zero_full,H7,zero,sub-10977,theta,1.0,0.7364376034432526,0.69737027615,0.4174055471875,1.271040467175,N111_H7_base_full,base,1.0,1.1945678835714075,1.0512900115,0.5558018504075,2.734872685275,-0.45813028012815493
N111_H7_zero_full,H7,zero,sub-10977,theta_stranger,1.0,0.0300692003995305,0.015115224185,0.00043557324688,0.1444789877449999,N111_H7_base_full,base,1.0,0.0428122685506966,0.014466503415,0.0002546250874725,0.2397833335375,-0.0127430681511661
N111_H7_zero_full,H7,zero,sub-10983,alpha,1.0,0.0180439620824056,0.01478405088,0.0014371951282,0.0513951083564999,N111_H7_base_full,base,1.0,0.0441705973360264,0.03555962815,0.00436787767985,0.13334180001,-0.0261266352536208
N111_H7_zero_full,H7,zero,sub-10983,kappa,1.0,3.295044767978875,3.2142384875000003,1.997816754425,5.058143503024999,N111_H7_base_full,base,1.0,1.1893148165613732,1.1707992855,0.5429815066475,1.952752143725,2.105729951417502
N111_H7_zero_full,H7,zero,sub-10983,theta,1.0,0.2856888863508203,0.2918416987,0.1101296869675,0.4260205193724999,N111_H7_base_full,base,1.0,0.3615356304466233,0.3649742836499999,0.0445119974105,0.674145644325,-0.075846744095803
N111_H7_zero_full,H7,zero,sub-10983,theta_stranger,1.0,0.0454218535907571,0.0204827810749999,0.000320835146465,0.2048641809075,N111_H7_base_full,base,1.0,0.0182245997789263,0.0043620355629999,5.018254962925e-05,0.1341341708749999,0.0271972538118308
N111_H7_zero_full,H7,zero,sub-10984,alpha,1.0,0.022117732336289,0.01857177764,0.0027473643672,0.0614083329479999,N111_H7_base_full,base,1.0,0.0319001798750749,0.02608623274,0.0034209500379999,0.0938495728772499,-0.009782447538785901
N111_H7_zero_full,H7,zero,sub-10984,kappa,1.0,1.18108733159005,1.156168937,0.5109811533949999,2.001450930775,N111_H7_base_full,base,1.0,0.5759133813466506,0.5530005571500001,0.1986680959074999,1.0947586087499996,0.6051739502433995
N111_H7_zero_full,H7,zero,sub-10984,theta,1.0,1.6450883513835624,1.525920325,0.8690247648725,3.10122818285,N111_H7_base_full,base,1.0,3.2903077154020317,3.051719314,1.537653869925,6.498446840999998,-1.6452193640184694
N111_H7_zero_full,H7,zero,sub-10984,theta_stranger,1.0,0.1077239605342058,0.077634767005,0.002292307520275,0.3607223327424999,N111_H7_base_full,base,1.0,0.2262345553812064,0.15735290185,0.004146952811475,0.8267413084099997,-0.1185105948470006
N111_H7_zero_full,H7,zero,sub-11005,alpha,1.0,0.178802388422219,0.1234090582,0.014390074072,0.6676868972949999,N111_H7_base_full,base,1.0,0.1440039217738088,0.104525697,0.01265440478625,0.5276378228449996,0.03479846664841019
N111_H7_zero_full,H7,zero,sub-11005,kappa,1.0,0.1253829698987371,0.095508184645,0.0135704780075,0.3884122984299999,N111_H7_base_full,base,1.0,0.070989875645479,0.050084505865,0.0096328500184999,0.2473886364874997,0.0543930942532581
N111_H7_zero_full,H7,zero,sub-11005,theta,1.0,2.3707792484390784,1.6999003955,0.1057272088775,7.7505308202,N111_H7_base_full,base,1.0,5.052654783369682,4.5794564665,0.25465807073,12.586518870249998,-2.681875534930604
N111_H7_zero_full,H7,zero,sub-11005,theta_stranger,1.0,1.1193482001644344,0.3555364847,0.00049993640644,5.798611514975,N111_H7_base_full,base,1.0,3.3744201774194784,2.6580989655,0.00441595374515,10.695568417249996,-2.255071977255044
N111_H7_zero_full,H7,zero,sub-11031,alpha,1.0,0.018149099827626,0.01434162687,0.001912540133575,0.0568249637417499,N111_H7_base_full,base,1.0,0.0640288332055446,0.043928427385,0.00505009568895,0.2450359649799998,-0.045879733377918605
N111_H7_zero_full,H7,zero,sub-11031,kappa,1.0,1.6102165063663405,1.5937762875,0.8970289344775,2.4384858630749995,N111_H7_base_full,base,1.0,0.5041134843428675,0.48826836745,0.107222845895,0.9876780598474996,1.1061030220234729
N111_H7_zero_full,H7,zero,sub-11031,theta,1.0,0.3060590769869986,0.3072783187,0.05844277457875,0.553531025525,N111_H7_base_full,base,1.0,0.726147245212388,0.62253993895,0.0563199790025,2.132643886725,-0.42008816822538947
N111_H7_zero_full,H7,zero,sub-11031,theta_stranger,1.0,0.0140922396051419,0.0069055610569999,0.0001864260877175,0.0690482213065,N111_H7_base_full,base,1.0,0.0387971438996648,0.009621332159,0.0001015018171425,0.2345282215774998,-0.0247049042945229
N111_H8_zero_full,H8,zero,sub-10317,alpha,1.0,0.1102516294733728,0.055939229045,0.000940128801625,0.5769679261675,N111_H8_base_full,base,1.0,0.3399494187815217,0.2534621261499999,0.005551173004075,0.9650365038475,-0.22969778930814888
N111_H8_zero_full,H8,zero,sub-10317,kappa,1.0,0.2560954815401787,0.22786872565,0.0623905652035,0.6129513946125,N111_H8_base_full,base,1.0,0.1816539566260355,0.15635263905,0.03638681219875,0.465693057175,0.07444152491414319
N111_H8_zero_full,H8,zero,sub-10317,alpha_negative,1.0,0.1811483098061363,0.09657950736,0.00219307970925,0.8270278806449999,N111_H8_base_full,base,1.0,0.1677734081453982,0.081022542715,0.001474857832925,0.8297853916175,0.013374901660738098
N111_H8_zero_full,H8,zero,sub-10369,alpha,1.0,0.1409350282759182,0.086006963285,0.00177537303745,0.6449099394225,N111_H8_base_full,base,1.0,0.467575851735838,0.43104633665,0.01926061563875,0.97708961871,-0.3266408234599198
N111_H8_zero_full,H8,zero,sub-10369,kappa,1.0,0.2717431809537712,0.2423679825,0.0659392262225,0.6448071193075,N111_H8_base_full,base,1.0,0.2081519970546036,0.1874042558999999,0.04215917589525,0.4967123983224999,0.0635911838991676
N111_H8_zero_full,H8,zero,sub-10369,alpha_negative,1.0,0.127693349797491,0.058711356575,0.001481442022025,0.7412834740425,N111_H8_base_full,base,1.0,0.0829000689593397,0.03026426702,0.000635270650035,0.572219605185,0.0447932808381513
N111_H8_zero_full,H8,zero,sub-10402,alpha,1.0,0.1116906208479752,0.08689344159,0.003356933201525,0.4000806340724996,N111_H8_base_full,base,1.0,0.4920009970330562,0.45767078675,0.1035414980525,0.9700721008675,-0.380310376185081
