model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,alpha,kappa,participant_id,theta,theta_stranger,lapse,side_bias,rho,preference_stranger
preference,84,4,-52.98825414834879,113.97650829669757,114.48283741062163,123.69977549207083,0.021230099419729864,0.08992986327158525,True,100,100,70,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.08202508052913847,0.046913179922462425,sub-10831,5.0,,,,,3.3285008730586902
M2_reset,84,2,-58.22481838857446,120.44963677714892,120.59778492529708,125.31127037483554,-0.03435770032898606,-7.818403058301726e-06,True,100,100,100,kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.10935920372419254,1e-05,sub-10834,,,,,,
M5_reset,84,3,-51.2576704038831,108.5153408077662,108.81534080776619,115.80779120429614,0.06812771402535686,0.11965253691424838,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08557698069990857,0.1599297536317617,sub-10834,5.0,,,,,
M5_signed,84,3,-51.30752014372388,108.61504028744775,108.91504028744775,115.9074906839777,0.06727154768657234,0.11879637057546388,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08437489180176347,0.15415835848000703,sub-10834,5.0,,,,,
M7_signed,84,4,-33.963667463124814,75.92733492624963,76.43366404017368,85.65060212162288,0.3479762525832397,0.4166760164350951,True,100,100,100,theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11536726447946473,0.2980710613638829,sub-10834,5.0,5.0,,,,
M4_signed,84,3,-12.180432605563169,30.360865211126338,30.66086521112634,37.65331560765628,0.7392769662072011,0.7908017890960927,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.17235683177793895,0.669822092131222,sub-10834,5.0,,,,,
M2_lapse,84,3,-58.224730045541854,122.44946009108371,122.7494600910837,129.74191048761364,-0.05153112400558037,-6.3011166888671255e-06,True,100,100,100,kappa;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.30755886788771236,1e-05,sub-10834,,,0.2,,,
M5_lapse,84,4,-51.30752014372388,110.61504028744775,111.12136940137181,120.33830748282101,0.050096606723608494,0.11879637057546388,True,100,100,100,theta;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08437489186282145,0.15415835678536519,sub-10834,5.0,,0.0,,,
M2_side,84,3,-58.20100927812007,122.40201855624014,122.70201855624013,129.69446895277008,-0.051123721225515006,0.0004011016633765907,True,100,100,100,kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3029350324567063,1e-05,sub-10834,,,,0.04762876583373537,,
M5_side,84,4,-51.24558052686045,110.4911610537209,110.99749016764495,120.21442824909415,0.051160415986506454,0.11986017983836184,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09374344877678438,0.1539692277480648,sub-10834,5.0,,,0.08375691788396425,,
M2_power,84,3,-30.99050775763442,67.98101551526884,68.28101551526883,75.27346591179878,0.4162150359614641,0.4677398588503556,True,100,100,9,rho,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.030512226606441057,0.00942675013296543,sub-10834,,,,,3.0,
M5_power,84,4,-30.665573096813368,69.33114619362674,69.83747530755079,79.05441338899999,0.4046208286149225,0.4733205924667778,True,100,100,6,theta;rho,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.031157829716098904,0.009463290133091226,sub-10834,5.0,,,,3.0,
M5_kappa100,84,3,-51.307520143723885,108.61504028744777,108.91504028744777,115.90749068397771,0.06727154768657223,0.11879637057546377,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08437488790731339,0.15415835638201097,sub-10834,5.0,,,,,
M4_ratingcentered,84,3,-34.70340260020039,75.40680520040078,75.70680520040078,82.69925559693073,0.35244628623870056,0.40397110912759215,True,100,99,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1096271525118073,0.3265250807491126,sub-10834,5.0,,,,,
preference,84,4,-31.71213388645015,71.4242677729003,71.93059688682435,81.14753496827356,0.386646208838758,0.4553459726906133,True,100,100,96,theta;preference_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2462184169593024,0.15207324509124467,sub-10834,5.0,,,,,5.0
M2_reset,41,2,-28.0603394060581,60.1206788121162,60.436468285800416,63.54782294552482,-0.057753721672173505,0.012621646176068646,True,100,100,91,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.38070386570055914,0.17672779146383602,sub-10836,,,,,,
M5_reset,41,3,-27.450906302060176,60.90181260412035,61.550461252769,66.04252880423327,-0.07149686615991954,0.03406618561244368,True,100,100,78,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.24721769913527786,0.3796436577852205,sub-10836,0.7167355387248023,,,,,
M5_signed,41,3,-27.45090630206018,60.90181260412036,61.550461252769004,66.04252880423329,-0.07149686615991967,0.034066185612443456,True,100,100,76,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.24721770457449038,0.37964366264208665,sub-10836,0.7167355125843576,,,,,
M7_signed,41,4,-27.410163607515923,62.820327215031845,63.93143832614296,69.67461548184907,-0.10525090902620042,0.03549982667028384,True,100,100,84,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.20030555330338454,0.4749151103703435,sub-10836,0.6628984584343559,0.15817391027585817,,,,
M2_lapse,41,3,-28.049840528081187,62.099681056162375,62.74832970481102,67.2403972562753,-0.09257197439648499,0.012991077375878235,True,100,100,92,lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3822957137629058,0.23452833324557912,sub-10836,,,0.2,,,
M5_lapse,41,4,-27.396412091210014,62.79282418242003,63.90393529353114,69.64711244923726,-0.10476702501695069,0.03598371067953354,True,100,100,99,lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.24154376391622934,0.5940269776304317,sub-10836,0.6348098031069452,,0.2,,,
M2_side,41,3,-27.903727496020533,61.807454992041066,62.45610364068971,66.94817119215399,-0.08743059520713972,0.018132456565223443,True,100,100,95,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.33243754468622966,0.1552058718803246,sub-10836,,,,-0.18741484293433028,,
M5_side,41,4,-27.40888455981724,62.81776911963448,63.92888023074559,69.67205738645171,-0.10520590230005523,0.035544833396429,True,100,100,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.23927499453550605,0.35743878223653147,sub-10836,0.7088421013440036,,,-0.0999235876888703,,
M2_power,41,3,-27.73503306489461,61.47006612978922,62.11871477843786,66.61078232990214,-0.08149462888492127,0.02406842288744193,True,100,100,100,rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.4841964739830185,0.7779504347460993,sub-10836,,,,,0.2,
M5_power,41,4,-26.658585506574653,61.317171013149306,62.42828212426042,68.17145927996654,-0.07880461636598786,0.06194611933049643,True,100,100,100,rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3531065277640669,1.421943403274705,sub-10836,0.24421871078281635,,,,0.2,
M5_kappa100,41,3,-27.450906302060183,60.901812604120366,61.55046125276901,66.04252880423329,-0.07149686615991979,0.034066185612443345,True,100,100,82,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.24721770789555805,0.3796436516801695,sub-10836,0.7167355321084184,,,,,
preference,41,4,-27.52737071412363,63.05474142824726,64.16585253935837,69.90902969506449,-0.10937515564717322,0.03137558004931107,True,100,100,70,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.20328373809394296,0.513103544467029,sub-10836,0.30746798980236406,,,,,0.12950440217199394
M2_reset,75,2,-51.75746076430202,107.51492152860403,107.6815881952707,112.14989775567665,-0.034074960739220644,0.004396907017818363,True,100,100,82,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6816644488233822,0.05698933658784699,sub-10838,,,,,,
M5_reset,75,3,-51.73221447886532,109.46442895773065,109.80245712674473,116.41689329833957,-0.052825258740401684,0.004882542895156883,True,100,100,64,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7200367409708309,0.05324592985430078,sub-10838,0.6258560020632088,,,,,
M5_signed,75,3,-51.667929068012164,109.33585813602433,109.67388630503841,116.28832247663325,-0.05158866882787685,0.006119132807681726,True,100,100,95,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9708823558906515,0.04797334453512945,sub-10838,0.0876544776615557,,,,,
M7_signed,75,4,-51.5940985091407,111.1881970182814,111.75962558970997,120.45814947242664,-0.06940440295773073,0.007539332556347311,True,100,100,57,alpha,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0,0.05274692217848579,sub-10838,0.046986063380926396,-0.9018844441909691,,,,
M4_signed,75,3,-51.55711550773097,109.11423101546194,109.45225918447602,116.06669535607087,-0.04945706650946446,0.008250735126094089,True,100,100,76,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.03824429273414803,sub-10838,1.5084433215144992,,,,,
M2_lapse,75,3,-51.666952609504015,109.33390521900803,109.67193338802211,116.28636955961696,-0.05156988573657899,0.006137915898979607,True,100,100,84,lapse,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.965940636123329,0.06134164865126478,sub-10838,,,0.2,,,
M5_lapse,75,4,-51.66656747452072,111.33313494904144,111.90456352047,120.60308740318668,-0.0707984111840255,0.006145324330052548,True,100,100,95,lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9722331111241421,0.06056052547729228,sub-10838,0.08155413146279394,,0.2,,,
M2_side,75,3,-49.219569643478216,104.43913928695643,104.77716745597051,111.39160362756536,-0.0044921888266917466,0.053215612808866775,True,100,100,84,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7463653335931327,0.062377633385858805,sub-10838,,,,0.525395752349957,,
M5_side,75,4,-49.21956964347823,106.43913928695646,107.01056785838503,115.7090917411017,-0.023728122705211532,0.05321561280886655,True,100,100,82,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.746365313340625,0.062377636112507975,sub-10838,0.0,,,0.5253957665267378,,
M2_power,75,3,-50.706525313169706,107.41305062633941,107.7510787953535,114.36551496694834,-0.033095169769166946,0.02461263186639162,True,100,100,45,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07845492738890221,0.09951447006709406,sub-10838,,,,,1.7276796354614403,
M5_power,75,4,-50.706525313169685,109.41305062633937,109.98447919776794,118.68300308048461,-0.05233110364768605,0.024612631866391954,True,100,100,47,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0784549277179003,0.09951446577930656,sub-10838,0.0,,,,1.7276796440665367,
M5_kappa100,75,3,-51.667929068012164,109.33585813602433,109.67388630503841,116.28832247663325,-0.05158866882787685,0.006119132807681726,True,100,100,87,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9708823272923723,0.04797334306235207,sub-10838,0.08765476567366125,,,,,
M4_ratingcentered,75,3,-51.62242442525995,109.2448488505199,109.58287701953398,116.19731319112883,-0.050713344528729616,0.0069944571068288885,True,100,100,76,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.048005626677503806,sub-10838,0.5690742202816144,,,,,
preference,75,4,-51.56308156178476,111.12616312356953,111.6975916949981,120.39611557771477,-0.06880776300927842,0.008135972504799582,True,100,100,90,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.04077781899585332,sub-10838,0.03408761144579557,,,,,-0.9334006980758182
M2_reset,84,2,-54.33034510133923,112.66069020267847,112.80883835082662,117.52232380036509,0.032529648461118756,0.06687953038704642,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.14526019665169376,0.49974968605984005,sub-10843,,,,,,
M5_reset,84,3,-54.32950485949595,114.6590097189919,114.9590097189919,121.95146011552184,0.01536913860220794,0.0668939614910995,True,100,100,91,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1443480845099047,0.5051744558661041,sub-10843,0.015871911852497235,,,,,
M5_signed,84,3,-53.80889228629567,113.61778457259133,113.91778457259133,120.91023496912128,0.024310628811499476,0.07583545170039108,True,100,100,78,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.16702184136429585,0.4875097119884188,sub-10843,0.07437271412454385,,,,,
M7_signed,84,4,-53.493249474048184,114.98649894809637,115.49282806202042,124.70976614346962,0.012556834514270015,0.08125659836612542,True,100,100,68,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12742479228851936,0.596587241642185,sub-10843,0.15309665917037973,0.22537138659859338,,,,
M4_signed,84,3,-53.43989335557785,112.8797867111557,113.1797867111557,120.17223710768565,0.030648163661974738,0.08217298655086624,True,100,100,27,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.09430968111027618,0.8849335768418738,sub-10843,0.2951515245195976,,,,,
M2_lapse,84,3,-53.774340803460454,113.54868160692091,113.8486816069209,120.84113200345085,0.024904048489377106,0.0764288713782687,True,100,100,100,lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.18153608068322402,0.630165603431857,sub-10843,,,0.2,,,
M5_lapse,84,4,-53.75491474579974,115.50982949159948,116.01615860552353,125.23309668697273,0.00806274891987919,0.07676251277173463,True,100,100,76,lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1762771288969495,0.6594910083473339,sub-10843,0.07429866313350167,,0.2,,,
M2_side,84,3,-53.6881011950185,113.376202390037,113.67620239003699,120.66865278656694,0.02638520867303684,0.07791003156192844,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.17202832732178222,0.46692214508671903,sub-10843,,,,-0.12088688120296812,,
M5_side,84,4,-53.652392570340055,115.30478514068011,115.81111425460416,125.02805233605336,0.009823561230793863,0.07852332508264925,True,100,100,77,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.16544432130858644,0.4965343138244463,sub-10843,0.10728846270849095,,,-0.13035949555771345,,
M2_power,84,3,-50.5696379092335,107.139275818467,107.439275818467,114.43172621499694,0.07994463150156444,0.131469454390456,True,100,100,100,rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1852919724013276,1.780121429047182,sub-10843,,,,,0.2,
M5_power,84,4,-50.228331974500726,108.45666394900145,108.9629930629255,118.1799311443747,0.06863159981794516,0.1373313636698006,True,100,100,85,rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1799285721013068,2.0283462530293423,sub-10843,0.08136646661947386,,,,0.2,
M5_kappa100,84,3,-53.80889228629566,113.61778457259132,113.91778457259132,120.91023496912126,0.024310628811499597,0.07583545170039119,True,100,100,89,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.16702184854046498,0.4875097230239372,sub-10843,0.07437273191111822,,,,,
M4_ratingcentered,84,3,-53.53090359949935,113.0618071989987,113.36180719899869,120.35425759552864,0.02908506809559812,0.08060989098448967,True,100,100,91,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11216392078491257,0.7589279798742149,sub-10843,0.29148780642852073,,,,,
preference,84,4,-53.32803570573218,114.65607141146435,115.1624005253884,124.3793386068376,0.015394371231366236,0.08409413508322161,True,100,100,84,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.14539266655504396,0.5966520311964443,sub-10843,0.06031647862673559,,,,,0.14927319382546358
M2_reset,84,2,-58.224681997700756,120.44936399540151,120.59751214354966,125.31099759308813,-0.03435535782378227,-5.475897854489986e-06,True,100,100,100,kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.7233836056902339,1e-05,sub-10850,,,,,,
M5_reset,84,3,-52.78561338526409,111.57122677052818,111.87122677052818,118.86367716705813,0.04188538352536329,0.09341020641425479,True,100,99,98,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.12963646677220378,sub-10850,5.0,,,,,
M5_signed,84,3,-52.785613385264114,111.57122677052823,111.87122677052822,118.86367716705817,0.041885383525362925,0.09341020641425446,True,100,100,91,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.12963646677764698,sub-10850,5.0,,,,,
M7_signed,84,4,-44.03840938728517,96.07681877457034,96.5831478884944,105.8000859699436,0.17494315481868877,0.24364291867054422,True,100,100,98,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.16239014164997345,sub-10850,5.0,4.939665668538889,,,,
M4_signed,84,3,-42.50961163874806,91.01922327749612,91.31922327749612,98.31167367402607,0.21837510685708952,0.2698999297459811,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.3369292439646433,sub-10850,5.0,,,,,
M2_lapse,84,3,-58.22461094254882,122.44922188509764,122.74922188509764,129.7416722816276,-0.05152907841870652,-4.255529814978232e-06,True,100,100,100,kappa;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9182347428720069,1e-05,sub-10850,,,0.2,,,
M5_lapse,84,4,-52.785613385264114,113.57122677052823,114.07755588445228,123.29449396590148,0.024710442562399074,0.09341020641425446,True,100,100,83,alpha;theta;lapse,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.12963646252456215,sub-10850,5.0,,0.0,,,
M2_side,84,3,-56.69151592604215,119.3830318520843,119.6830318520843,126.67548224861424,-0.02519826201959036,0.026326560869301185,True,100,100,100,kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.8906249199510188,1e-05,sub-10850,,,,-0.3856621032797986,,
M5_side,84,4,-51.429043672369744,110.85808734473949,111.36441645866354,120.58135454011274,0.04800944729350469,0.11670921114536015,True,100,100,99,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.12839589041757166,sub-10850,5.0,,,-0.3862009518668293,,
M2_power,84,3,-45.98398147442298,97.96796294884597,98.26796294884596,105.26041334537591,0.15870301004587034,0.21022783293476188,True,100,100,6,alpha;rho,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.004499069288661581,sub-10850,,,,,3.0,
M5_power,84,4,-45.77814213632406,99.55628427264811,100.06261338657217,109.27955146802137,0.1450633475626111,0.21376311141446647,True,100,100,6,alpha;theta;rho,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.0044889807620395045,sub-10850,5.0,,,,3.0,
M5_kappa100,84,3,-52.7856133852641,111.5712267705282,111.8712267705282,118.86367716705814,0.04188538352536317,0.09341020641425468,True,100,100,89,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.12963646486796862,sub-10850,5.0,,,,,
M4_ratingcentered,84,3,-58.224623284316635,122.44924656863327,122.74924656863327,129.74169696516321,-0.051529290387840106,-4.467498948557136e-06,True,100,100,100,alpha;kappa;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,1e-05,sub-10850,5.0,,,,,
preference,84,4,-42.76157270319291,93.52314540638582,94.02947452030988,103.24641260175908,0.19687274948731986,0.2655725133391753,True,100,100,97,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.17824532356968548,0.08907676569891701,sub-10850,5.0,,,,,4.336148660351379
M2_reset,84,2,-58.22439713323415,120.4487942664683,120.59694241461645,125.31042786415492,-0.03435046529338584,-5.833674581179338e-07,True,100,100,100,kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.5027655887294824,1e-05,sub-10854,,,,,,
M5_reset,84,3,-49.57975522018873,105.15951044037746,105.45951044037746,112.4519608369074,0.09694580824616826,0.14847063113505976,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06801228699308101,0.3878078513542944,sub-10854,2.605575431096072,,,,,
M5_signed,84,3,-49.663378255229155,105.32675651045831,105.6267565104583,112.61920690698825,0.0955095875562051,0.14703441044509669,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.037301692453418134,0.39731914931133927,sub-10854,2.42378629776322,,,,,
M7_signed,84,4,-48.90798928252607,105.81597856505213,106.32230767897619,115.53924576042539,0.0913084076034907,0.16000817145534607,True,100,100,96,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.1580617799420705,sub-10854,5.0,-1.7148060373062137,,,,
M4_signed,84,3,-52.76352147906382,111.52704295812764,111.82704295812763,118.81949335465758,0.04226481071011232,0.09378963359900383,True,100,100,93,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.02117937933860856,0.9685909892356929,sub-10854,1.0409687824617178,,,,,
