sample,metric,model,participant_id,delta
rating_complete_secondary,BIC,M1,sub-10317,20.715825732048657
rating_complete_secondary,BIC,M1,sub-10402,4.419045611040275
rating_complete_secondary,BIC,M1,sub-10418,24.336243441310017
rating_complete_secondary,BIC,M1,sub-10462,0.33866182832063885
rating_complete_secondary,BIC,M1,sub-10486,50.74950393211864
rating_complete_secondary,BIC,M1,sub-10529,4.3947391578099655
rating_complete_secondary,BIC,M1,sub-10541,5.127894483514126
rating_complete_secondary,BIC,M1,sub-10555,15.154098363010625
rating_complete_secondary,BIC,M1,sub-10559,14.89994239581295
rating_complete_secondary,BIC,M1,sub-10572,3.2133390352852302
rating_complete_secondary,BIC,M1,sub-10584,0.0
rating_complete_secondary,BIC,M1,sub-10585,9.761349331063684
rating_complete_secondary,BIC,M1,sub-10589,9.135917668678616
rating_complete_secondary,BIC,M1,sub-10590,35.42006777372683
rating_complete_secondary,BIC,M1,sub-10596,39.68338455990299
rating_complete_secondary,BIC,M1,sub-10603,9.2874413720819
rating_complete_secondary,BIC,M1,sub-10606,77.90919260585414
rating_complete_secondary,BIC,M1,sub-10608,39.47929874172127
rating_complete_secondary,BIC,M1,sub-10617,3.7377696199333528
rating_complete_secondary,BIC,M1,sub-10636,54.160471763550746
rating_complete_secondary,BIC,M1,sub-10638,88.22991748219756
rating_complete_secondary,BIC,M1,sub-10640,12.455697460543405
rating_complete_secondary,BIC,M1,sub-10641,15.571116637076798
rating_complete_secondary,BIC,M1,sub-10642,71.76269977396626
rating_complete_secondary,BIC,M1,sub-10644,60.31983586296741
rating_complete_secondary,BIC,M1,sub-10647,0.0
rating_complete_secondary,BIC,M1,sub-10649,72.32414268012386
rating_complete_secondary,BIC,M1,sub-10652,9.750896510145907
rating_complete_secondary,BIC,M1,sub-10656,10.99275106694428
rating_complete_secondary,BIC,M1,sub-10661,62.75086035574428
rating_complete_secondary,BIC,M1,sub-10663,14.837106114774144
rating_complete_secondary,BIC,M1,sub-10668,3.610937914006719
rating_complete_secondary,BIC,M1,sub-10673,4.430876802143288
rating_complete_secondary,BIC,M1,sub-10674,107.5880527396842
rating_complete_secondary,BIC,M1,sub-10677,4.313000060904656
rating_complete_secondary,BIC,M1,sub-10685,50.070861610944576
rating_complete_secondary,BIC,M1,sub-10690,3.71361706834805
rating_complete_secondary,BIC,M1,sub-10691,69.29520744177216
rating_complete_secondary,BIC,M1,sub-10701,0.0
rating_complete_secondary,BIC,M1,sub-10713,9.231177361810353
rating_complete_secondary,BIC,M1,sub-10716,4.430896802143238
rating_complete_secondary,BIC,M1,sub-10718,94.45134007337936
rating_complete_secondary,BIC,M1,sub-10720,6.682698006429419
rating_complete_secondary,BIC,M1,sub-10723,3.396114401863045
rating_complete_secondary,BIC,M1,sub-10741,4.428572900201743
rating_complete_secondary,BIC,M1,sub-10748,30.686301973754837
rating_complete_secondary,BIC,M1,sub-10767,68.84381109998414
rating_complete_secondary,BIC,M1,sub-10770,5.751596073975108
rating_complete_secondary,BIC,M1,sub-10781,53.503864864060105
rating_complete_secondary,BIC,M1,sub-10783,22.103916844291348
rating_complete_secondary,BIC,M1,sub-10785,0.0
rating_complete_secondary,BIC,M1,sub-10794,3.0927492396756833
rating_complete_secondary,BIC,M1,sub-10800,29.84052654982409
rating_complete_secondary,BIC,M1,sub-10801,44.18818468981442
rating_complete_secondary,BIC,M1,sub-10802,4.241306399191998
rating_complete_secondary,BIC,M1,sub-10804,16.899860903791094
rating_complete_secondary,BIC,M1,sub-10806,41.48963466258634
rating_complete_secondary,BIC,M1,sub-10807,68.22828180783662
rating_complete_secondary,BIC,M1,sub-10809,11.425435500470925
rating_complete_secondary,BIC,M1,sub-10810,58.13302160944042
rating_complete_secondary,BIC,M1,sub-10812,14.346906962056863
rating_complete_secondary,BIC,M1,sub-10817,18.907049648232913
rating_complete_secondary,BIC,M1,sub-10827,4.02535169299766
rating_complete_secondary,BIC,M1,sub-10831,4.431126802143282
rating_complete_secondary,BIC,M1,sub-10834,84.4987635053204
rating_complete_secondary,BIC,M1,sub-10838,4.317488116398778
rating_complete_secondary,BIC,M1,sub-10843,0.0
rating_complete_secondary,BIC,M1,sub-10850,32.1687808873162
rating_complete_secondary,BIC,M1,sub-10854,8.26040622922578
rating_complete_secondary,BIC,M1,sub-10857,50.697674265512745
rating_complete_secondary,BIC,M1,sub-10858,56.331017422504
rating_complete_secondary,BIC,M1,sub-10860,36.21721740551297
rating_complete_secondary,BIC,M1,sub-10862,21.4510088713011
rating_complete_secondary,BIC,M1,sub-10863,70.34667968454366
rating_complete_secondary,BIC,M1,sub-10866,4.430916802143287
rating_complete_secondary,BIC,M1,sub-10875,86.27407924524039
rating_complete_secondary,BIC,M1,sub-10881,0.0
rating_complete_secondary,BIC,M1,sub-10887,25.41281005468238
rating_complete_secondary,BIC,M1,sub-10896,17.80347187346358
rating_complete_secondary,BIC,M1,sub-10897,26.496091836062277
rating_complete_secondary,BIC,M1,sub-10898,32.735276997485386
rating_complete_secondary,BIC,M1,sub-10908,9.20855960968666
rating_complete_secondary,BIC,M1,sub-10918,17.25059552454546
rating_complete_secondary,BIC,M1,sub-10924,93.46561279826416
rating_complete_secondary,BIC,M1,sub-10926,9.609728629333326
rating_complete_secondary,BIC,M1,sub-10928,26.171358806181807
rating_complete_secondary,BIC,M1,sub-10929,8.168373958360696
rating_complete_secondary,BIC,M1,sub-10930,17.45271200570079
rating_complete_secondary,BIC,M1,sub-10938,30.32466620285831
rating_complete_secondary,BIC,M1,sub-10940,6.352572536026685
rating_complete_secondary,BIC,M1,sub-10950,7.406572225738046
rating_complete_secondary,BIC,M1,sub-10951,72.89146910164393
rating_complete_secondary,BIC,M1,sub-10952,21.261219668852213
rating_complete_secondary,BIC,M1,sub-10953,78.12242099020101
rating_complete_secondary,BIC,M1,sub-10954,3.3478121739125726
rating_complete_secondary,BIC,M1,sub-10956,43.415142732961016
rating_complete_secondary,BIC,M1,sub-10958,5.1907472617842245
rating_complete_secondary,BIC,M1,sub-10969,4.059156743558958
rating_complete_secondary,BIC,M1,sub-10974,3.6377161611263915
rating_complete_secondary,BIC,M1,sub-10983,0.0
rating_complete_secondary,BIC,M1,sub-10984,21.303900565463096
rating_complete_secondary,BIC,M1,sub-11005,4.394614157866201
rating_complete_secondary,BIC,M1,sub-11031,1.7835741099629416
rating_complete_secondary,BIC,M2,sub-10317,22.339929357741617
rating_complete_secondary,BIC,M2,sub-10402,8.516302427253564
rating_complete_secondary,BIC,M2,sub-10418,28.76706024015334
rating_complete_secondary,BIC,M2,sub-10462,3.516201190813824
rating_complete_secondary,BIC,M2,sub-10486,54.48717355040202
rating_complete_secondary,BIC,M2,sub-10529,8.788978337532285
rating_complete_secondary,BIC,M2,sub-10541,9.534378597602725
rating_complete_secondary,BIC,M2,sub-10555,13.562405387675305
rating_complete_secondary,BIC,M2,sub-10559,15.659572681827278
rating_complete_secondary,BIC,M2,sub-10572,7.632179643081869
rating_complete_secondary,BIC,M2,sub-10584,2.663866270148361
rating_complete_secondary,BIC,M2,sub-10585,14.192076159719477
rating_complete_secondary,BIC,M2,sub-10589,13.56658132082319
rating_complete_secondary,BIC,M2,sub-10590,36.43110321185547
rating_complete_secondary,BIC,M2,sub-10596,44.08992383600473
rating_complete_secondary,BIC,M2,sub-10603,12.353853846873776
rating_complete_secondary,BIC,M2,sub-10606,82.30353678739522
rating_complete_secondary,BIC,M2,sub-10608,43.216968360004635
rating_complete_secondary,BIC,M2,sub-10617,7.4754392382167225
rating_complete_secondary,BIC,M2,sub-10636,58.567098625752564
rating_complete_secondary,BIC,M2,sub-10638,92.6486021048601
rating_complete_secondary,BIC,M2,sub-10640,5.692258559655741
rating_complete_secondary,BIC,M2,sub-10641,18.81843814164972
rating_complete_secondary,BIC,M2,sub-10642,76.19351657280959
rating_complete_secondary,BIC,M2,sub-10644,61.11051014216865
rating_complete_secondary,BIC,M2,sub-10647,4.418840607796589
rating_complete_secondary,BIC,M2,sub-10649,76.66794810197754
rating_complete_secondary,BIC,M2,sub-10652,14.037447254918064
rating_complete_secondary,BIC,M2,sub-10656,12.67766195791775
rating_complete_secondary,BIC,M2,sub-10661,67.18149718409994
rating_complete_secondary,BIC,M2,sub-10663,3.9900165523710456
rating_complete_secondary,BIC,M2,sub-10668,7.176027796973173
rating_complete_secondary,BIC,M2,sub-10673,8.860929132796159
rating_complete_secondary,BIC,M2,sub-10674,112.01886953852754
rating_complete_secondary,BIC,M2,sub-10677,5.199301868244021
rating_complete_secondary,BIC,M2,sub-10685,44.432049200781606
rating_complete_secondary,BIC,M2,sub-10690,7.285643892944023
rating_complete_secondary,BIC,M2,sub-10691,73.7260242406155
rating_complete_secondary,BIC,M2,sub-10701,2.458750477354201
rating_complete_secondary,BIC,M2,sub-10713,9.26231887066686
rating_complete_secondary,BIC,M2,sub-10716,8.475008011615657
rating_complete_secondary,BIC,M2,sub-10718,98.8821218640909
rating_complete_secondary,BIC,M2,sub-10720,10.288749658164363
rating_complete_secondary,BIC,M2,sub-10723,7.063922786467643
rating_complete_secondary,BIC,M2,sub-10741,8.291200239374604
rating_complete_secondary,BIC,M2,sub-10748,35.019015745359596
rating_complete_secondary,BIC,M2,sub-10767,72.56171818716803
rating_complete_secondary,BIC,M2,sub-10770,10.170436681771704
rating_complete_secondary,BIC,M2,sub-10781,57.92270547185673
rating_complete_secondary,BIC,M2,sub-10783,26.49836599896382
rating_complete_secondary,BIC,M2,sub-10785,4.418840607796582
rating_complete_secondary,BIC,M2,sub-10794,6.728215660918323
rating_complete_secondary,BIC,M2,sub-10800,34.22214821012915
rating_complete_secondary,BIC,M2,sub-10801,48.618924482867186
rating_complete_secondary,BIC,M2,sub-10802,6.963499155166218
rating_complete_secondary,BIC,M2,sub-10804,21.294146649242535
rating_complete_secondary,BIC,M2,sub-10806,42.4011646268076
rating_complete_secondary,BIC,M2,sub-10807,72.62261099130893
rating_complete_secondary,BIC,M2,sub-10809,5.023178669800188
rating_complete_secondary,BIC,M2,sub-10810,62.56363234011435
rating_complete_secondary,BIC,M2,sub-10812,18.777545670731
rating_complete_secondary,BIC,M2,sub-10817,20.1377668231968
rating_complete_secondary,BIC,M2,sub-10827,8.048061713889794
rating_complete_secondary,BIC,M2,sub-10831,8.861874410061503
rating_complete_secondary,BIC,M2,sub-10834,88.9295774985382
rating_complete_secondary,BIC,M2,sub-10838,7.999621770543641
rating_complete_secondary,BIC,M2,sub-10843,0.8433594435229992
rating_complete_secondary,BIC,M2,sub-10850,36.59950712695408
rating_complete_secondary,BIC,M2,sub-10854,12.691223028069118
rating_complete_secondary,BIC,M2,sub-10857,52.49029396464918
rating_complete_secondary,BIC,M2,sub-10858,60.749573059606796
rating_complete_secondary,BIC,M2,sub-10860,40.623918386393655
rating_complete_secondary,BIC,M2,sub-10862,25.857308150965267
rating_complete_secondary,BIC,M2,sub-10863,74.76552029234026
rating_complete_secondary,BIC,M2,sub-10866,8.861718188247366
rating_complete_secondary,BIC,M2,sub-10875,90.70479107316487
rating_complete_secondary,BIC,M2,sub-10881,3.6375861597264034
rating_complete_secondary,BIC,M2,sub-10887,20.51731843010012
rating_complete_secondary,BIC,M2,sub-10896,21.958322857141113
rating_complete_secondary,BIC,M2,sub-10897,30.20966390276658
rating_complete_secondary,BIC,M2,sub-10898,35.24390185831628
rating_complete_secondary,BIC,M2,sub-10908,13.627400217483256
rating_complete_secondary,BIC,M2,sub-10918,21.135103164972335
rating_complete_secondary,BIC,M2,sub-10924,97.89642862331856
rating_complete_secondary,BIC,M2,sub-10926,12.69340289631171
rating_complete_secondary,BIC,M2,sub-10928,15.212371548814147
rating_complete_secondary,BIC,M2,sub-10929,10.729301168249037
rating_complete_secondary,BIC,M2,sub-10930,21.87144714673893
rating_complete_secondary,BIC,M2,sub-10938,34.743293477993404
rating_complete_secondary,BIC,M2,sub-10940,10.783139844420845
rating_complete_secondary,BIC,M2,sub-10950,11.837089053268784
rating_complete_secondary,BIC,M2,sub-10951,77.32228590048723
rating_complete_secondary,BIC,M2,sub-10952,24.998858596498508
rating_complete_secondary,BIC,M2,sub-10953,82.519551648946
rating_complete_secondary,BIC,M2,sub-10954,1.9999275125008467
rating_complete_secondary,BIC,M2,sub-10956,47.845959531804326
rating_complete_secondary,BIC,M2,sub-10958,9.131757407655883
rating_complete_secondary,BIC,M2,sub-10969,8.12439470765706
rating_complete_secondary,BIC,M2,sub-10974,7.275227334334005
rating_complete_secondary,BIC,M2,sub-10983,3.4633160628426793
rating_complete_secondary,BIC,M2,sub-10984,25.698349720135525
rating_complete_secondary,BIC,M2,sub-11005,8.789039672784
rating_complete_secondary,BIC,M2,sub-11031,4.4959686873649645
rating_complete_secondary,BIC,M3,sub-10317,1.5920118053597037
rating_complete_secondary,BIC,M3,sub-10402,6.242216398728246
rating_complete_secondary,BIC,M3,sub-10418,24.192459527274266
rating_complete_secondary,BIC,M3,sub-10462,5.4208585490021335
rating_complete_secondary,BIC,M3,sub-10486,4.946767262481444e-08
rating_complete_secondary,BIC,M3,sub-10529,4.496699741017423
rating_complete_secondary,BIC,M3,sub-10541,0.0
rating_complete_secondary,BIC,M3,sub-10555,16.251977035927325
rating_complete_secondary,BIC,M3,sub-10559,0.0
rating_complete_secondary,BIC,M3,sub-10572,0.0
rating_complete_secondary,BIC,M3,sub-10584,3.359282518563063
rating_complete_secondary,BIC,M3,sub-10585,0.0
rating_complete_secondary,BIC,M3,sub-10589,3.6446836138908765
rating_complete_secondary,BIC,M3,sub-10590,6.74083307172036
rating_complete_secondary,BIC,M3,sub-10596,1.3284270989726963
rating_complete_secondary,BIC,M3,sub-10603,7.583300753227306
rating_complete_secondary,BIC,M3,sub-10606,1.1803212519000255
rating_complete_secondary,BIC,M3,sub-10608,10.478409253808
rating_complete_secondary,BIC,M3,sub-10617,6.460386328583226
rating_complete_secondary,BIC,M3,sub-10636,0.0
rating_complete_secondary,BIC,M3,sub-10638,0.0
rating_complete_secondary,BIC,M3,sub-10640,0.6882041111149988
rating_complete_secondary,BIC,M3,sub-10641,1.3341517800938192
rating_complete_secondary,BIC,M3,sub-10642,15.487661637481168
rating_complete_secondary,BIC,M3,sub-10644,0.0
rating_complete_secondary,BIC,M3,sub-10647,0.027313933500138887
rating_complete_secondary,BIC,M3,sub-10649,0.0
rating_complete_secondary,BIC,M3,sub-10652,0.0
rating_complete_secondary,BIC,M3,sub-10656,0.0
rating_complete_secondary,BIC,M3,sub-10661,4.591878578632873
rating_complete_secondary,BIC,M3,sub-10663,0.0
rating_complete_secondary,BIC,M3,sub-10668,6.672983880410342
rating_complete_secondary,BIC,M3,sub-10673,12.40608423077002
rating_complete_secondary,BIC,M3,sub-10674,9.893534347327204e-08
rating_complete_secondary,BIC,M3,sub-10677,9.1748523859967
rating_complete_secondary,BIC,M3,sub-10685,48.63505119929957
rating_complete_secondary,BIC,M3,sub-10690,8.251267982689399
rating_complete_secondary,BIC,M3,sub-10691,0.0
rating_complete_secondary,BIC,M3,sub-10701,5.608209376224778
rating_complete_secondary,BIC,M3,sub-10713,4.38175372255462
rating_complete_secondary,BIC,M3,sub-10716,6.885028737246003
rating_complete_secondary,BIC,M3,sub-10718,0.0
rating_complete_secondary,BIC,M3,sub-10720,4.180972362394201
rating_complete_secondary,BIC,M3,sub-10723,11.466487031270802
rating_complete_secondary,BIC,M3,sub-10741,0.0
rating_complete_secondary,BIC,M3,sub-10748,11.590919640753526
rating_complete_secondary,BIC,M3,sub-10767,0.0
rating_complete_secondary,BIC,M3,sub-10770,0.0
rating_complete_secondary,BIC,M3,sub-10781,0.589333253956795
rating_complete_secondary,BIC,M3,sub-10783,0.0
rating_complete_secondary,BIC,M3,sub-10785,8.831749054679563
rating_complete_secondary,BIC,M3,sub-10794,3.575444645338763
rating_complete_secondary,BIC,M3,sub-10800,0.0
rating_complete_secondary,BIC,M3,sub-10801,2.020210229943501
rating_complete_secondary,BIC,M3,sub-10802,5.497933225231904
rating_complete_secondary,BIC,M3,sub-10804,3.7804340316633613
rating_complete_secondary,BIC,M3,sub-10806,0.0
rating_complete_secondary,BIC,M3,sub-10807,10.260715717805262
rating_complete_secondary,BIC,M3,sub-10809,1.0303773172029622
rating_complete_secondary,BIC,M3,sub-10810,5.6565953258960775
rating_complete_secondary,BIC,M3,sub-10812,1.6391923203947414
rating_complete_secondary,BIC,M3,sub-10817,4.263256414560601e-14
rating_complete_secondary,BIC,M3,sub-10827,2.0824438315085274
rating_complete_secondary,BIC,M3,sub-10831,0.08697943122076879
rating_complete_secondary,BIC,M3,sub-10834,0.0
rating_complete_secondary,BIC,M3,sub-10838,12.176517212635375
rating_complete_secondary,BIC,M3,sub-10843,4.54538070093993
rating_complete_secondary,BIC,M3,sub-10850,25.492350464099005
rating_complete_secondary,BIC,M3,sub-10854,9.218099518092075
rating_complete_secondary,BIC,M3,sub-10857,25.068799449274195
rating_complete_secondary,BIC,M3,sub-10858,4.986413439811493
rating_complete_secondary,BIC,M3,sub-10860,0.0
rating_complete_secondary,BIC,M3,sub-10862,5.514086902289762
rating_complete_secondary,BIC,M3,sub-10863,0.0
rating_complete_secondary,BIC,M3,sub-10866,10.882265369280688
rating_complete_secondary,BIC,M3,sub-10875,1.3971540119093007
rating_complete_secondary,BIC,M3,sub-10881,7.275172319452793
rating_complete_secondary,BIC,M3,sub-10887,21.266456755738005
rating_complete_secondary,BIC,M3,sub-10896,17.339559512004655
rating_complete_secondary,BIC,M3,sub-10897,0.0
rating_complete_secondary,BIC,M3,sub-10898,35.3943580548691
rating_complete_secondary,BIC,M3,sub-10908,0.0
rating_complete_secondary,BIC,M3,sub-10918,2.7223579079785196
rating_complete_secondary,BIC,M3,sub-10924,0.0
rating_complete_secondary,BIC,M3,sub-10926,6.449961237313303
rating_complete_secondary,BIC,M3,sub-10928,0.697759707923435
rating_complete_secondary,BIC,M3,sub-10929,0.0
rating_complete_secondary,BIC,M3,sub-10930,13.911300103716641
rating_complete_secondary,BIC,M3,sub-10938,3.950888232863065
rating_complete_secondary,BIC,M3,sub-10940,3.068680134889277
rating_complete_secondary,BIC,M3,sub-10950,1.3046978599598873
rating_complete_secondary,BIC,M3,sub-10951,0.10741344834146815
rating_complete_secondary,BIC,M3,sub-10952,0.0
rating_complete_secondary,BIC,M3,sub-10953,83.8888572004115
rating_complete_secondary,BIC,M3,sub-10954,6.003400977441089
rating_complete_secondary,BIC,M3,sub-10956,27.21017985220199
rating_complete_secondary,BIC,M3,sub-10958,4.4905859614019334
rating_complete_secondary,BIC,M3,sub-10969,9.031616125666119
rating_complete_secondary,BIC,M3,sub-10974,5.43715032800894
rating_complete_secondary,BIC,M3,sub-10983,1.193369298048765
rating_complete_secondary,BIC,M3,sub-10984,0.0
rating_complete_secondary,BIC,M3,sub-11005,13.18334950607516
rating_complete_secondary,BIC,M3,sub-11031,0.0
rating_complete_secondary,BIC,M4,sub-10317,0.0
rating_complete_secondary,BIC,M4,sub-10402,4.094170198145619
rating_complete_secondary,BIC,M4,sub-10418,26.744823735234505
rating_complete_secondary,BIC,M4,sub-10462,5.398903439735285
rating_complete_secondary,BIC,M4,sub-10486,0.0
rating_complete_secondary,BIC,M4,sub-10529,2.4618190556759885
rating_complete_secondary,BIC,M4,sub-10541,0.9343089312001212
rating_complete_secondary,BIC,M4,sub-10555,2.054954600750108
rating_complete_secondary,BIC,M4,sub-10559,7.212507201210947
rating_complete_secondary,BIC,M4,sub-10572,11.134351558601239
rating_complete_secondary,BIC,M4,sub-10584,7.028268906417296
rating_complete_secondary,BIC,M4,sub-10585,1.295140233316559
rating_complete_secondary,BIC,M4,sub-10589,0.0
rating_complete_secondary,BIC,M4,sub-10590,6.769348231312918
rating_complete_secondary,BIC,M4,sub-10596,0.0
rating_complete_secondary,BIC,M4,sub-10603,12.6399973113259
rating_complete_secondary,BIC,M4,sub-10606,0.0
rating_complete_secondary,BIC,M4,sub-10608,9.91556774793995
rating_complete_secondary,BIC,M4,sub-10617,7.079765148692431
rating_complete_secondary,BIC,M4,sub-10636,6.59329438843929
rating_complete_secondary,BIC,M4,sub-10638,2.320325189604233
rating_complete_secondary,BIC,M4,sub-10640,0.05691026399644272
rating_complete_secondary,BIC,M4,sub-10641,1.2783598647749272
rating_complete_secondary,BIC,M4,sub-10642,15.487661637481182
rating_complete_secondary,BIC,M4,sub-10644,0.5100456826622093
rating_complete_secondary,BIC,M4,sub-10647,0.020335368750380667
rating_complete_secondary,BIC,M4,sub-10649,0.04435583500323048
rating_complete_secondary,BIC,M4,sub-10652,5.731935433684683
rating_complete_secondary,BIC,M4,sub-10656,3.6870237460760364
rating_complete_secondary,BIC,M4,sub-10661,0.0
rating_complete_secondary,BIC,M4,sub-10663,6.944992653742048
rating_complete_secondary,BIC,M4,sub-10668,10.378880244949286
rating_complete_secondary,BIC,M4,sub-10673,12.733476101084463
rating_complete_secondary,BIC,M4,sub-10674,0.0
rating_complete_secondary,BIC,M4,sub-10677,6.081998964781192
rating_complete_secondary,BIC,M4,sub-10685,25.87486196087505
rating_complete_secondary,BIC,M4,sub-10690,5.858856706583083
rating_complete_secondary,BIC,M4,sub-10691,4.397823818911519
rating_complete_secondary,BIC,M4,sub-10701,6.363546497726944
rating_complete_secondary,BIC,M4,sub-10713,0.0
rating_complete_secondary,BIC,M4,sub-10716,11.568432773149524
rating_complete_secondary,BIC,M4,sub-10718,3.2730351585613313
rating_complete_secondary,BIC,M4,sub-10720,3.482612545819464
rating_complete_secondary,BIC,M4,sub-10723,10.73802523638578
rating_complete_secondary,BIC,M4,sub-10741,5.031875100648108
rating_complete_secondary,BIC,M4,sub-10748,0.0
rating_complete_secondary,BIC,M4,sub-10767,0.6757951214664502
rating_complete_secondary,BIC,M4,sub-10770,6.077245659287982
rating_complete_secondary,BIC,M4,sub-10781,0.0
rating_complete_secondary,BIC,M4,sub-10783,2.6470143215626507
rating_complete_secondary,BIC,M4,sub-10785,8.8366675474837
rating_complete_secondary,BIC,M4,sub-10794,3.3988729263908795
rating_complete_secondary,BIC,M4,sub-10800,7.87981145354091
rating_complete_secondary,BIC,M4,sub-10801,0.0
rating_complete_secondary,BIC,M4,sub-10802,3.2850441133650463
rating_complete_secondary,BIC,M4,sub-10804,6.011442654163474
rating_complete_secondary,BIC,M4,sub-10806,6.804302857981057
rating_complete_secondary,BIC,M4,sub-10807,0.0
rating_complete_secondary,BIC,M4,sub-10809,0.0
rating_complete_secondary,BIC,M4,sub-10810,0.0
rating_complete_secondary,BIC,M4,sub-10812,5.819135730832144
rating_complete_secondary,BIC,M4,sub-10817,0.0
rating_complete_secondary,BIC,M4,sub-10827,2.7675588416252594
rating_complete_secondary,BIC,M4,sub-10831,1.9246143560082487
rating_complete_secondary,BIC,M4,sub-10834,1.2716159767625612
rating_complete_secondary,BIC,M4,sub-10838,12.094618272079074
rating_complete_secondary,BIC,M4,sub-10843,4.501965185204327
rating_complete_secondary,BIC,M4,sub-10850,9.60020142512812
rating_complete_secondary,BIC,M4,sub-10854,6.200286447669313
rating_complete_secondary,BIC,M4,sub-10857,24.869372026885742
rating_complete_secondary,BIC,M4,sub-10858,0.551617827500614
rating_complete_secondary,BIC,M4,sub-10860,6.270406906095289
rating_complete_secondary,BIC,M4,sub-10862,2.9497074953543034
rating_complete_secondary,BIC,M4,sub-10863,7.643332287443627e-05
rating_complete_secondary,BIC,M4,sub-10866,11.003592510310966
rating_complete_secondary,BIC,M4,sub-10875,0.0
rating_complete_secondary,BIC,M4,sub-10881,7.275172319452771
rating_complete_secondary,BIC,M4,sub-10887,0.0
rating_complete_secondary,BIC,M4,sub-10896,10.672046106710255
rating_complete_secondary,BIC,M4,sub-10897,0.1963530560160862
rating_complete_secondary,BIC,M4,sub-10898,3.971512211254236
rating_complete_secondary,BIC,M4,sub-10908,1.2101565492127548
rating_complete_secondary,BIC,M4,sub-10918,0.9524445585720258
rating_complete_secondary,BIC,M4,sub-10924,10.93220457051012
rating_complete_secondary,BIC,M4,sub-10926,6.246542719151535
rating_complete_secondary,BIC,M4,sub-10928,0.37803142591225125
rating_complete_secondary,BIC,M4,sub-10929,3.306562369904313
rating_complete_secondary,BIC,M4,sub-10930,1.2304163154069698
rating_complete_secondary,BIC,M4,sub-10938,0.0
rating_complete_secondary,BIC,M4,sub-10940,0.0
rating_complete_secondary,BIC,M4,sub-10950,0.0
rating_complete_secondary,BIC,M4,sub-10951,0.0
rating_complete_secondary,BIC,M4,sub-10952,1.61939903590509
rating_complete_secondary,BIC,M4,sub-10953,86.95036844778933
rating_complete_secondary,BIC,M4,sub-10954,5.964795910193899
rating_complete_secondary,BIC,M4,sub-10956,27.210179852201975
rating_complete_secondary,BIC,M4,sub-10958,4.4905859614019334
rating_complete_secondary,BIC,M4,sub-10969,12.555211506500356
rating_complete_secondary,BIC,M4,sub-10974,6.23628606901498
rating_complete_secondary,BIC,M4,sub-10983,1.505649843039322
rating_complete_secondary,BIC,M4,sub-10984,0.18730497376964195
rating_complete_secondary,BIC,M4,sub-11005,13.055836174026666
rating_complete_secondary,BIC,M4,sub-11031,1.2935705397826354
rating_complete_secondary,BIC,M5,sub-10317,0.9472182269127813
rating_complete_secondary,BIC,M5,sub-10402,7.912787128579964
rating_complete_secondary,BIC,M5,sub-10418,0.0
rating_complete_secondary,BIC,M5,sub-10462,3.875589729041778
rating_complete_secondary,BIC,M5,sub-10486,50.14502553510668
rating_complete_secondary,BIC,M5,sub-10529,5.621972044171159
rating_complete_secondary,BIC,M5,sub-10541,10.127952319172849
rating_complete_secondary,BIC,M5,sub-10555,7.708736443975923
rating_complete_secondary,BIC,M5,sub-10559,15.192037219923542
rating_complete_secondary,BIC,M5,sub-10572,11.134351558601196
rating_complete_secondary,BIC,M5,sub-10584,7.082706877944958
rating_complete_secondary,BIC,M5,sub-10585,5.265071305153043
rating_complete_secondary,BIC,M5,sub-10589,1.7162266958027317
rating_complete_secondary,BIC,M5,sub-10590,1.01108237293586
rating_complete_secondary,BIC,M5,sub-10596,27.103520940076592
rating_complete_secondary,BIC,M5,sub-10603,0.0
rating_complete_secondary,BIC,M5,sub-10606,68.62504516782752
rating_complete_secondary,BIC,M5,sub-10608,0.0
rating_complete_secondary,BIC,M5,sub-10617,7.868399803053933
rating_complete_secondary,BIC,M5,sub-10636,45.47869443973596
rating_complete_secondary,BIC,M5,sub-10638,78.17262385736846
rating_complete_secondary,BIC,M5,sub-10640,0.0
rating_complete_secondary,BIC,M5,sub-10641,0.0
rating_complete_secondary,BIC,M5,sub-10642,0.0
rating_complete_secondary,BIC,M5,sub-10644,0.14800734681571726
rating_complete_secondary,BIC,M5,sub-10647,0.24905384292859623
rating_complete_secondary,BIC,M5,sub-10649,70.28281968590161
rating_complete_secondary,BIC,M5,sub-10652,5.874717053079522
rating_complete_secondary,BIC,M5,sub-10656,14.720534412109345
rating_complete_secondary,BIC,M5,sub-10661,53.03305103378048
rating_complete_secondary,BIC,M5,sub-10663,4.8840267013173815
rating_complete_secondary,BIC,M5,sub-10668,1.7771262272549535
rating_complete_secondary,BIC,M5,sub-10673,12.158966962500713
rating_complete_secondary,BIC,M5,sub-10674,100.29005107021334
rating_complete_secondary,BIC,M5,sub-10677,1.2841081136276955
rating_complete_secondary,BIC,M5,sub-10685,0.0
rating_complete_secondary,BIC,M5,sub-10690,7.618883236880961
rating_complete_secondary,BIC,M5,sub-10691,65.20695295013084
rating_complete_secondary,BIC,M5,sub-10701,6.316484092112546
rating_complete_secondary,BIC,M5,sub-10713,12.23273411294059
rating_complete_secondary,BIC,M5,sub-10716,12.508452878268471
rating_complete_secondary,BIC,M5,sub-10718,90.06650186771205
rating_complete_secondary,BIC,M5,sub-10720,0.0
rating_complete_secondary,BIC,M5,sub-10723,10.672154511950481
rating_complete_secondary,BIC,M5,sub-10741,4.197322296598287
