participant_id,run,trial_in_run,partner,c_left,c_right,c_low,c_high,high_is_right,chosen_amount,chose_high,response_time,scheduled_reciprocation,feedback_observed,observed_reciprocation,amount_gap,zero_option_present,valid_choice,bids_outcome,ambiguous_session,source_run,age,sex,global_trial,offer_pair,trial_scaled,trial_bin,last_observed_reciprocation
sub-10817,1.0,25,friend,4,8,4,8,True,8.0,True,1.4215949,1,True,1.0,4,False,True,outcome_friend_recip,False,1,27,F,25,4-8,0.2891566265060241,2,0.0
sub-10817,1.0,26,friend,4,0,0,4,False,4.0,True,1.4210217,0,True,0.0,4,True,True,outcome_friend_defect,False,1,27,F,26,0-4,0.30120481927710846,2,1.0
sub-10817,1.0,27,computer,2,4,2,4,True,2.0,False,1.6077803,1,True,1.0,2,False,True,outcome_computer_recip,False,1,27,F,27,2-4,0.3132530120481928,2,0.0
sub-10817,1.0,28,computer,0,2,0,2,True,2.0,True,1.449171,0,True,0.0,2,True,True,outcome_computer_defect,False,1,27,F,28,0-2,0.3253012048192771,2,1.0
sub-10817,1.0,29,friend,2,0,0,2,False,2.0,True,1.8952976,0,True,0.0,2,True,True,outcome_friend_defect,False,1,27,F,29,0-2,0.3373493975903614,3,0.0
sub-10817,1.0,30,friend,0,8,0,8,True,8.0,True,1.2955136,1,True,1.0,8,True,True,outcome_friend_recip,False,1,27,F,30,0-8,0.3493975903614458,3,0.0
sub-10817,1.0,31,computer,8,4,4,8,False,4.0,False,1.8830138,0,True,0.0,4,False,True,outcome_computer_defect,False,1,27,F,31,4-8,0.3614457831325301,3,0.0
sub-10817,1.0,32,computer,8,2,2,8,False,2.0,False,2.288133,0,True,0.0,6,False,True,outcome_computer_defect,False,1,27,F,32,2-8,0.37349397590361444,3,0.0
sub-10817,1.0,33,friend,2,8,2,8,True,8.0,True,1.6999294,1,True,1.0,6,False,True,outcome_friend_recip,False,1,27,F,33,2-8,0.3855421686746988,3,1.0
sub-10817,1.0,34,stranger,0,2,0,2,True,2.0,True,1.5160501,1,True,1.0,2,True,True,outcome_stranger_recip,False,1,27,F,34,0-2,0.39759036144578314,3,0.0
sub-10817,1.0,35,computer,0,2,0,2,True,2.0,True,1.255749,1,True,1.0,2,True,True,outcome_computer_recip,False,1,27,F,35,0-2,0.40963855421686746,3,0.0
sub-10817,1.0,36,friend,8,2,2,8,False,8.0,True,1.769572,0,True,0.0,6,False,True,outcome_friend_defect,False,1,27,F,36,2-8,0.42168674698795183,3,1.0
sub-10817,1.0,37,stranger,4,2,2,4,False,2.0,False,1.5366545,1,True,1.0,2,False,True,outcome_stranger_recip,False,1,27,F,37,2-4,0.43373493975903615,3,1.0
sub-10817,1.0,38,friend,8,2,2,8,False,8.0,True,1.4677585,1,True,1.0,6,False,True,outcome_friend_recip,False,1,27,F,38,2-8,0.4457831325301205,3,0.0
sub-10817,1.0,39,computer,0,8,0,8,True,0.0,False,2.4038553,0,False,,8,True,True,not_shown,False,1,27,F,39,0-8,0.4578313253012048,3,1.0
sub-10817,1.0,40,stranger,8,2,2,8,False,2.0,False,1.3817441,1,True,1.0,6,False,True,outcome_stranger_recip,False,1,27,F,40,2-8,0.46987951807228917,3,1.0
sub-10817,1.0,41,friend,4,2,2,4,False,2.0,False,1.4611048,1,True,1.0,2,False,True,outcome_friend_recip,False,1,27,F,41,2-4,0.4819277108433735,3,1.0
sub-10817,1.0,42,computer,8,0,0,8,False,8.0,True,1.9654957,1,True,1.0,8,True,True,outcome_computer_recip,False,1,27,F,42,0-8,0.4939759036144578,3,1.0
sub-10817,2.0,1,friend,0,8,0,8,True,8.0,True,1.3075349,0,True,0.0,8,True,True,outcome_friend_defect,False,2,27,F,43,0-8,0.5060240963855421,4,1.0
sub-10817,2.0,2,stranger,0,8,0,8,True,8.0,True,1.3755904,0,True,0.0,8,True,True,outcome_stranger_defect,False,2,27,F,44,0-8,0.5180722891566265,4,1.0
sub-10817,2.0,3,computer,4,2,2,4,False,2.0,False,1.5857168,0,True,0.0,2,False,True,outcome_computer_defect,False,2,27,F,45,2-4,0.5301204819277109,4,1.0
sub-10817,2.0,4,computer,4,8,4,8,True,4.0,False,1.4927231,0,True,0.0,4,False,True,outcome_computer_defect,False,2,27,F,46,4-8,0.5421686746987951,4,0.0
sub-10817,2.0,5,friend,4,0,0,4,False,4.0,True,1.592716,1,True,1.0,4,True,True,outcome_friend_recip,False,2,27,F,47,0-4,0.5542168674698795,4,0.0
sub-10817,2.0,6,computer,8,2,2,8,False,2.0,False,1.6819197,0,True,0.0,6,False,True,outcome_computer_defect,False,2,27,F,48,2-8,0.5662650602409639,4,0.0
sub-10817,2.0,7,stranger,0,2,0,2,True,2.0,True,1.9587522,1,True,1.0,2,True,True,outcome_stranger_recip,False,2,27,F,49,0-2,0.5783132530120482,4,0.0
sub-10817,2.0,8,computer,8,2,2,8,False,2.0,False,1.3634439,0,True,0.0,6,False,True,outcome_computer_defect,False,2,27,F,50,2-8,0.5903614457831325,4,0.0
sub-10817,2.0,9,friend,8,0,0,8,False,8.0,True,1.728235,1,True,1.0,8,True,True,outcome_friend_recip,False,2,27,F,51,0-8,0.6024096385542169,4,1.0
sub-10817,2.0,10,stranger,8,4,4,8,False,4.0,False,1.5298297,0,True,0.0,4,False,True,outcome_stranger_defect,False,2,27,F,52,4-8,0.6144578313253012,4,1.0
sub-10817,2.0,11,stranger,2,8,2,8,True,2.0,False,1.9960814,1,True,1.0,6,False,True,outcome_stranger_recip,False,2,27,F,53,2-8,0.6265060240963856,4,0.0
sub-10817,2.0,12,friend,4,2,2,4,False,4.0,True,1.9253911,0,True,0.0,2,False,True,outcome_friend_defect,False,2,27,F,54,2-4,0.6385542168674698,4,1.0
sub-10817,2.0,13,friend,8,4,4,8,False,4.0,False,2.1393476,1,True,1.0,4,False,True,outcome_friend_recip,False,2,27,F,55,4-8,0.6506024096385542,4,0.0
sub-10817,2.0,14,stranger,0,4,0,4,True,4.0,True,1.29131,1,True,1.0,4,True,True,outcome_stranger_recip,False,2,27,F,56,0-4,0.6626506024096386,4,1.0
sub-10817,2.0,15,computer,2,8,2,8,True,2.0,False,1.6674367,1,True,1.0,6,False,True,outcome_computer_recip,False,2,27,F,57,2-8,0.6746987951807228,5,0.0
sub-10817,2.0,16,stranger,4,2,2,4,False,2.0,False,1.9297096,1,True,1.0,2,False,True,outcome_stranger_recip,False,2,27,F,58,2-4,0.6867469879518072,5,1.0
sub-10817,2.0,17,computer,0,2,0,2,True,2.0,True,1.9881556,1,True,1.0,2,True,True,outcome_computer_recip,False,2,27,F,59,0-2,0.6987951807228916,5,1.0
sub-10817,2.0,18,computer,8,0,0,8,False,8.0,True,2.4580872,0,True,0.0,8,True,True,outcome_computer_defect,False,2,27,F,60,0-8,0.7108433734939759,5,1.0
sub-10817,2.0,19,stranger,8,2,2,8,False,2.0,False,1.4883425,0,True,0.0,6,False,True,outcome_stranger_defect,False,2,27,F,61,2-8,0.7228915662650602,5,1.0
sub-10817,2.0,20,computer,0,4,0,4,True,4.0,True,1.5586973,1,True,1.0,4,True,True,outcome_computer_recip,False,2,27,F,62,0-4,0.7349397590361446,5,0.0
sub-10817,2.0,21,computer,2,8,2,8,True,2.0,False,1.5126112,1,True,1.0,6,False,True,outcome_computer_recip,False,2,27,F,63,2-8,0.7469879518072289,5,1.0
sub-10817,2.0,22,friend,2,8,2,8,True,8.0,True,1.2795286,0,True,0.0,6,False,True,outcome_friend_defect,False,2,27,F,64,2-8,0.7590361445783133,5,1.0
sub-10817,2.0,23,stranger,2,8,2,8,True,2.0,False,1.7652259,0,True,0.0,6,False,True,outcome_stranger_defect,False,2,27,F,65,2-8,0.7710843373493976,5,0.0
sub-10817,2.0,24,friend,8,4,4,8,False,8.0,True,1.3291855,0,True,0.0,4,False,True,outcome_friend_defect,False,2,27,F,66,4-8,0.7831325301204819,5,0.0
sub-10817,2.0,25,computer,4,0,0,4,False,4.0,True,1.6683832,0,True,0.0,4,True,True,outcome_computer_defect,False,2,27,F,67,0-4,0.7951807228915663,5,1.0
sub-10817,2.0,26,stranger,2,0,0,2,False,2.0,True,1.497785,0,True,0.0,2,True,True,outcome_stranger_defect,False,2,27,F,68,0-2,0.8072289156626506,5,0.0
sub-10817,2.0,27,stranger,0,4,0,4,True,4.0,True,1.883418,0,True,0.0,4,True,True,outcome_stranger_defect,False,2,27,F,69,0-4,0.8192771084337349,5,0.0
sub-10817,2.0,28,friend,8,2,2,8,False,8.0,True,1.761694,0,True,0.0,6,False,True,outcome_friend_defect,False,2,27,F,70,2-8,0.8313253012048193,5,0.0
sub-10817,2.0,29,computer,2,4,2,4,True,2.0,False,2.0807993,1,True,1.0,2,False,True,outcome_computer_recip,False,2,27,F,71,2-4,0.8433734939759037,6,0.0
sub-10817,2.0,30,stranger,4,8,4,8,True,4.0,False,1.90747,1,True,1.0,4,False,True,outcome_stranger_recip,False,2,27,F,72,4-8,0.8554216867469879,6,0.0
sub-10817,2.0,31,stranger,2,4,2,4,True,2.0,False,1.6552793,0,True,0.0,2,False,True,outcome_stranger_defect,False,2,27,F,73,2-4,0.8674698795180723,6,1.0
sub-10817,2.0,32,computer,0,2,0,2,True,2.0,True,1.1747863,0,True,0.0,2,True,True,outcome_computer_defect,False,2,27,F,74,0-2,0.8795180722891566,6,1.0
sub-10817,2.0,33,stranger,8,2,2,8,False,2.0,False,1.2706861,1,True,1.0,6,False,True,outcome_stranger_recip,False,2,27,F,75,2-8,0.891566265060241,6,0.0
sub-10817,2.0,34,friend,4,0,0,4,False,4.0,True,1.6829566,0,True,0.0,4,True,True,outcome_friend_defect,False,2,27,F,76,0-4,0.9036144578313253,6,0.0
sub-10817,2.0,35,friend,2,0,0,2,False,2.0,True,1.8011158,1,True,1.0,2,True,True,outcome_friend_recip,False,2,27,F,77,0-2,0.9156626506024096,6,0.0
sub-10817,2.0,36,friend,2,8,2,8,True,8.0,True,2.5329826,1,True,1.0,6,False,True,outcome_friend_recip,False,2,27,F,78,2-8,0.927710843373494,6,1.0
sub-10817,2.0,37,friend,4,2,2,4,False,4.0,True,1.6156193,1,True,1.0,2,False,True,outcome_friend_recip,False,2,27,F,79,2-4,0.9397590361445783,6,1.0
sub-10817,2.0,38,stranger,0,8,0,8,True,8.0,True,2.0102348,1,True,1.0,8,True,True,outcome_stranger_recip,False,2,27,F,80,0-8,0.9518072289156626,6,1.0
sub-10817,2.0,39,friend,2,0,0,2,False,2.0,True,2.0553105,0,True,0.0,2,True,True,outcome_friend_defect,False,2,27,F,81,0-2,0.963855421686747,6,1.0
sub-10817,2.0,40,computer,8,0,0,8,False,0.0,False,1.660101,1,False,,8,True,True,not_shown,False,2,27,F,82,0-8,0.9759036144578314,6,0.0
sub-10817,2.0,41,friend,2,8,2,8,True,8.0,True,1.4115156,1,True,1.0,6,False,True,outcome_friend_recip,False,2,27,F,83,2-8,0.9879518072289156,6,0.0
sub-10817,2.0,42,computer,4,8,4,8,True,4.0,False,1.9849544,1,True,1.0,4,False,True,outcome_computer_recip,False,2,27,F,84,4-8,1.0,6,0.0
sub-10827,1.0,1,computer,0,4,0,4,True,4.0,True,1.327769,0,True,0.0,4,True,True,outcome_computer_defect,False,1,23,O,1,0-4,0.0,1,
sub-10827,1.0,2,stranger,2,0,0,2,False,0.0,False,2.2846303,0,False,,2,True,True,not_shown,False,1,23,O,2,0-2,0.012048192771084338,1,
sub-10827,1.0,3,friend,8,2,2,8,False,8.0,True,1.8647784,0,True,0.0,6,False,True,outcome_friend_defect,False,1,23,O,3,2-8,0.024096385542168676,1,
sub-10827,1.0,4,computer,8,2,2,8,False,2.0,False,2.0535033,1,True,1.0,6,False,True,outcome_computer_recip,False,1,23,O,4,2-8,0.03614457831325301,1,0.0
sub-10827,1.0,5,friend,4,2,2,4,False,4.0,True,1.7038785,0,True,0.0,2,False,True,outcome_friend_defect,False,1,23,O,5,2-4,0.04819277108433735,1,0.0
sub-10827,1.0,6,computer,4,2,2,4,False,2.0,False,1.763076,1,True,1.0,2,False,True,outcome_computer_recip,False,1,23,O,6,2-4,0.060240963855421686,1,1.0
sub-10827,1.0,7,stranger,8,4,4,8,False,,,,1,False,,4,False,False,not_shown,False,1,23,O,7,4-8,0.07228915662650602,1,
sub-10827,1.0,8,computer,2,4,2,4,True,2.0,False,1.8140641,0,True,0.0,2,False,True,outcome_computer_defect,False,1,23,O,8,2-4,0.08433734939759036,1,1.0
sub-10827,1.0,9,stranger,0,2,0,2,True,2.0,True,1.8267651,1,True,1.0,2,True,True,outcome_stranger_recip,False,1,23,O,9,0-2,0.0963855421686747,1,
sub-10827,1.0,10,stranger,8,2,2,8,False,2.0,False,1.7391247,0,True,0.0,6,False,True,outcome_stranger_defect,False,1,23,O,10,2-8,0.10843373493975904,1,1.0
sub-10827,1.0,11,computer,8,2,2,8,False,8.0,True,2.511127,0,True,0.0,6,False,True,outcome_computer_defect,False,1,23,O,11,2-8,0.12048192771084337,1,0.0
sub-10827,1.0,12,stranger,4,0,0,4,False,0.0,False,2.2571235,1,False,,4,True,True,not_shown,False,1,23,O,12,0-4,0.13253012048192772,1,0.0
sub-10827,1.0,13,stranger,0,8,0,8,True,,,,0,False,,8,True,False,not_shown,False,1,23,O,13,0-8,0.14457831325301204,1,0.0
sub-10827,1.0,14,stranger,2,8,2,8,True,2.0,False,2.06832,1,True,1.0,6,False,True,outcome_stranger_recip,False,1,23,O,14,2-8,0.1566265060240964,1,0.0
sub-10827,1.0,15,stranger,4,8,4,8,True,4.0,False,2.4411438,0,True,0.0,4,False,True,outcome_stranger_defect,False,1,23,O,15,4-8,0.1686746987951807,2,1.0
sub-10827,1.0,16,stranger,4,2,2,4,False,2.0,False,1.4574126,1,True,1.0,2,False,True,outcome_stranger_recip,False,1,23,O,16,2-4,0.18072289156626506,2,0.0
sub-10827,1.0,17,computer,8,4,4,8,False,,,,1,False,,4,False,False,not_shown,False,1,23,O,17,4-8,0.1927710843373494,2,0.0
sub-10827,1.0,18,friend,2,8,2,8,True,8.0,True,2.0998042,0,True,0.0,6,False,True,outcome_friend_defect,False,1,23,O,18,2-8,0.20481927710843373,2,0.0
sub-10827,1.0,19,stranger,8,0,0,8,False,0.0,False,2.6745765,1,False,,8,True,True,not_shown,False,1,23,O,19,0-8,0.21686746987951808,2,1.0
sub-10827,1.0,20,stranger,8,2,2,8,False,,,,0,False,,6,False,False,not_shown,False,1,23,O,20,2-8,0.2289156626506024,2,1.0
sub-10827,1.0,21,stranger,4,0,0,4,False,4.0,True,0.5180512,0,True,0.0,4,True,True,outcome_stranger_defect,False,1,23,O,21,0-4,0.24096385542168675,2,1.0
sub-10827,1.0,22,computer,0,4,0,4,True,0.0,False,2.1381705,1,False,,4,True,True,not_shown,False,1,23,O,22,0-4,0.25301204819277107,2,0.0
sub-10827,1.0,23,computer,0,8,0,8,True,,,,0,False,,8,True,False,not_shown,False,1,23,O,23,0-8,0.26506024096385544,2,0.0
sub-10827,1.0,24,friend,8,4,4,8,False,8.0,True,1.6114638,0,True,0.0,4,False,True,outcome_friend_defect,False,1,23,O,24,4-8,0.27710843373493976,2,0.0
sub-10827,1.0,25,computer,0,2,0,2,True,2.0,True,2.2019079,1,True,1.0,2,True,True,outcome_computer_recip,False,1,23,O,25,0-2,0.2891566265060241,2,0.0
sub-10827,1.0,26,friend,0,4,0,4,True,,,,0,False,,4,True,False,not_shown,False,1,23,O,26,0-4,0.30120481927710846,2,0.0
sub-10827,1.0,27,friend,0,8,0,8,True,8.0,True,1.4532138,1,True,1.0,8,True,True,outcome_friend_recip,False,1,23,O,27,0-8,0.3132530120481928,2,0.0
sub-10827,1.0,28,computer,2,8,2,8,True,2.0,False,1.6749731,0,True,0.0,6,False,True,outcome_computer_defect,False,1,23,O,28,2-8,0.3253012048192771,2,1.0
sub-10827,1.0,29,friend,2,8,2,8,True,8.0,True,2.0433445,1,True,1.0,6,False,True,outcome_friend_recip,False,1,23,O,29,2-8,0.3373493975903614,3,1.0
sub-10827,1.0,30,friend,2,0,0,2,False,,,,1,False,,2,True,False,not_shown,False,1,23,O,30,0-2,0.3493975903614458,3,1.0
sub-10827,1.0,31,computer,0,8,0,8,True,0.0,False,1.9003283,1,False,,8,True,True,not_shown,False,1,23,O,31,0-8,0.3614457831325301,3,0.0
sub-10827,1.0,32,stranger,2,8,2,8,True,8.0,True,1.517314,1,True,1.0,6,False,True,outcome_stranger_recip,False,1,23,O,32,2-8,0.37349397590361444,3,0.0
sub-10827,1.0,33,friend,8,0,0,8,False,8.0,True,1.8990066,0,True,0.0,8,True,True,outcome_friend_defect,False,1,23,O,33,0-8,0.3855421686746988,3,1.0
sub-10827,1.0,34,friend,2,4,2,4,True,,,,1,False,,2,False,False,not_shown,False,1,23,O,34,2-4,0.39759036144578314,3,0.0
sub-10827,1.0,35,computer,8,4,4,8,False,,,,0,False,,4,False,False,not_shown,False,1,23,O,35,4-8,0.40963855421686746,3,0.0
sub-10827,1.0,36,computer,2,8,2,8,True,2.0,False,1.7944236,1,True,1.0,6,False,True,outcome_computer_recip,False,1,23,O,36,2-8,0.42168674698795183,3,0.0
sub-10827,1.0,37,friend,4,0,0,4,False,,,,1,False,,4,True,False,not_shown,False,1,23,O,37,0-4,0.43373493975903615,3,0.0
sub-10827,1.0,38,stranger,2,4,2,4,True,,,,0,False,,2,False,False,not_shown,False,1,23,O,38,2-4,0.4457831325301205,3,1.0
sub-10827,1.0,39,computer,0,2,0,2,True,2.0,True,2.6410325,0,True,0.0,2,True,True,outcome_computer_defect,False,1,23,O,39,0-2,0.4578313253012048,3,1.0
sub-10827,1.0,40,friend,2,0,0,2,False,0.0,False,1.511252,0,False,,2,True,True,not_shown,False,1,23,O,40,0-2,0.46987951807228917,3,0.0
sub-10827,1.0,41,friend,4,8,4,8,True,,,,1,False,,4,False,False,not_shown,False,1,23,O,41,4-8,0.4819277108433735,3,0.0
sub-10827,1.0,42,friend,2,8,2,8,True,,,,1,False,,6,False,False,not_shown,False,1,23,O,42,2-8,0.4939759036144578,3,0.0
sub-10827,2.0,1,stranger,4,8,4,8,True,4.0,False,1.8989271,0,True,0.0,4,False,True,outcome_stranger_defect,False,2,23,O,43,4-8,0.5060240963855421,4,1.0
sub-10827,2.0,2,computer,4,0,0,4,False,,,,1,False,,4,True,False,not_shown,False,2,23,O,44,0-4,0.5180722891566265,4,0.0
sub-10827,2.0,3,friend,8,0,0,8,False,8.0,True,1.305633,1,True,1.0,8,True,True,outcome_friend_recip,False,2,23,O,45,0-8,0.5301204819277109,4,0.0
sub-10827,2.0,4,friend,2,8,2,8,True,8.0,True,2.7927377,1,True,1.0,6,False,True,outcome_friend_recip,False,2,23,O,46,2-8,0.5421686746987951,4,1.0
sub-10827,2.0,5,stranger,0,8,0,8,True,,,,0,False,,8,True,False,not_shown,False,2,23,O,47,0-8,0.5542168674698795,4,0.0
sub-10827,2.0,6,friend,8,0,0,8,False,0.0,False,2.1822722,0,False,,8,True,True,not_shown,False,2,23,O,48,0-8,0.5662650602409639,4,1.0
sub-10827,2.0,7,computer,8,0,0,8,False,0.0,False,1.7530957,1,False,,8,True,True,not_shown,False,2,23,O,49,0-8,0.5783132530120482,4,0.0
sub-10827,2.0,8,computer,8,2,2,8,False,2.0,False,1.393413,1,True,1.0,6,False,True,outcome_computer_recip,False,2,23,O,50,2-8,0.5903614457831325,4,0.0
sub-10827,2.0,9,friend,4,0,0,4,False,0.0,False,2.0402858,1,False,,4,True,True,not_shown,False,2,23,O,51,0-4,0.6024096385542169,4,1.0
sub-10827,2.0,10,stranger,2,4,2,4,True,4.0,True,1.851685,1,True,1.0,2,False,True,outcome_stranger_recip,False,2,23,O,52,2-4,0.6144578313253012,4,0.0
sub-10827,2.0,11,stranger,0,2,0,2,True,,,,1,False,,2,True,False,not_shown,False,2,23,O,53,0-2,0.6265060240963856,4,1.0
sub-10827,2.0,12,stranger,8,2,2,8,False,,,,0,False,,6,False,False,not_shown,False,2,23,O,54,2-8,0.6385542168674698,4,1.0
sub-10827,2.0,13,stranger,2,8,2,8,True,2.0,False,1.8729229,1,True,1.0,6,False,True,outcome_stranger_recip,False,2,23,O,55,2-8,0.6506024096385542,4,1.0
sub-10827,2.0,14,stranger,8,0,0,8,False,0.0,False,1.5352839,1,False,,8,True,True,not_shown,False,2,23,O,56,0-8,0.6626506024096386,4,1.0
sub-10827,2.0,15,friend,2,8,2,8,True,8.0,True,1.7893684,0,True,0.0,6,False,True,outcome_friend_defect,False,2,23,O,57,2-8,0.6746987951807228,5,1.0
sub-10827,2.0,16,computer,4,2,2,4,False,,,,1,False,,2,False,False,not_shown,False,2,23,O,58,2-4,0.6867469879518072,5,1.0
sub-10827,2.0,17,stranger,8,2,2,8,False,2.0,False,1.7978243,1,True,1.0,6,False,True,outcome_stranger_recip,False,2,23,O,59,2-8,0.6987951807228916,5,1.0
sub-10827,2.0,18,stranger,4,2,2,4,False,4.0,True,2.4443645,0,True,0.0,2,False,True,outcome_stranger_defect,False,2,23,O,60,2-4,0.7108433734939759,5,1.0
sub-10827,2.0,19,stranger,2,8,2,8,True,,,,0,False,,6,False,False,not_shown,False,2,23,O,61,2-8,0.7228915662650602,5,0.0
sub-10827,2.0,20,friend,2,4,2,4,True,,,,0,False,,2,False,False,not_shown,False,2,23,O,62,2-4,0.7349397590361446,5,0.0
sub-10827,2.0,21,friend,2,0,0,2,False,2.0,True,1.7946285,0,True,0.0,2,True,True,outcome_friend_defect,False,2,23,O,63,0-2,0.7469879518072289,5,0.0
sub-10827,2.0,22,computer,2,8,2,8,True,8.0,True,2.2344205,0,True,0.0,6,False,True,outcome_computer_defect,False,2,23,O,64,2-8,0.7590361445783133,5,1.0
sub-10827,2.0,23,computer,4,0,0,4,False,,,,0,False,,4,True,False,not_shown,False,2,23,O,65,0-4,0.7710843373493976,5,0.0
sub-10827,2.0,24,friend,4,0,0,4,False,,,,0,False,,4,True,False,not_shown,False,2,23,O,66,0-4,0.7831325301204819,5,0.0
sub-10827,2.0,25,computer,2,0,0,2,False,2.0,True,1.635048,1,True,1.0,2,True,True,outcome_computer_recip,False,2,23,O,67,0-2,0.7951807228915663,5,0.0
sub-10827,2.0,26,computer,0,8,0,8,True,,,,0,False,,8,True,False,not_shown,False,2,23,O,68,0-8,0.8072289156626506,5,1.0
sub-10827,2.0,27,friend,2,0,0,2,False,2.0,True,1.8443846,1,True,1.0,2,True,True,outcome_friend_recip,False,2,23,O,69,0-2,0.8192771084337349,5,0.0
sub-10827,2.0,28,computer,2,4,2,4,True,4.0,True,2.2849572,0,True,0.0,2,False,True,outcome_computer_defect,False,2,23,O,70,2-4,0.8313253012048193,5,1.0
sub-10827,2.0,29,computer,2,8,2,8,True,,,,0,False,,6,False,False,not_shown,False,2,23,O,71,2-8,0.8433734939759037,6,0.0
sub-10827,2.0,30,computer,4,8,4,8,True,8.0,True,2.7817912,0,True,0.0,4,False,True,outcome_computer_defect,False,2,23,O,72,4-8,0.8554216867469879,6,0.0
sub-10827,2.0,31,stranger,4,0,0,4,False,4.0,True,1.7230433,0,True,0.0,4,True,True,outcome_stranger_defect,False,2,23,O,73,0-4,0.8674698795180723,6,0.0
sub-10827,2.0,32,computer,0,2,0,2,True,,,,0,False,,2,True,False,not_shown,False,2,23,O,74,0-2,0.8795180722891566,6,0.0
sub-10827,2.0,33,friend,8,4,4,8,False,8.0,True,2.0921435,0,True,0.0,4,False,True,outcome_friend_defect,False,2,23,O,75,4-8,0.891566265060241,6,1.0
sub-10827,2.0,34,friend,8,4,4,8,False,4.0,False,1.9777429,1,True,1.0,4,False,True,outcome_friend_recip,False,2,23,O,76,4-8,0.9036144578313253,6,0.0
sub-10827,2.0,35,computer,8,4,4,8,False,4.0,False,2.6663172,1,True,1.0,4,False,True,outcome_computer_recip,False,2,23,O,77,4-8,0.9156626506024096,6,0.0
sub-10827,2.0,36,friend,4,2,2,4,False,,,,1,False,,2,False,False,not_shown,False,2,23,O,78,2-4,0.927710843373494,6,1.0
sub-10827,2.0,37,friend,2,8,2,8,True,,,,0,False,,6,False,False,not_shown,False,2,23,O,79,2-8,0.9397590361445783,6,1.0
sub-10827,2.0,38,computer,2,8,2,8,True,8.0,True,1.8520956,1,True,1.0,6,False,True,outcome_computer_recip,False,2,23,O,80,2-8,0.9518072289156626,6,1.0
sub-10827,2.0,39,stranger,0,4,0,4,True,,,,1,False,,4,True,False,not_shown,False,2,23,O,81,0-4,0.963855421686747,6,0.0
sub-10827,2.0,40,stranger,4,8,4,8,True,4.0,False,1.7884943,1,True,1.0,4,False,True,outcome_stranger_recip,False,2,23,O,82,4-8,0.9759036144578314,6,0.0
sub-10827,2.0,41,stranger,2,0,0,2,False,2.0,True,1.4660085,0,True,0.0,2,True,True,outcome_stranger_defect,False,2,23,O,83,0-2,0.9879518072289156,6,1.0
sub-10827,2.0,42,friend,2,8,2,8,True,8.0,True,1.7322668,1,True,1.0,6,False,True,outcome_friend_recip,False,2,23,O,84,2-8,1.0,6,1.0
sub-10831,1.0,1,friend,4,8,4,8,True,8.0,True,1.7438186,1,True,1.0,4,False,True,outcome_friend_recip,False,1,25,F,1,4-8,0.0,1,
sub-10831,1.0,2,friend,0,2,0,2,True,2.0,True,1.704666,1,True,1.0,2,True,True,outcome_friend_recip,False,1,25,F,2,0-2,0.012048192771084338,1,1.0
sub-10831,1.0,3,friend,2,4,2,4,True,4.0,True,1.4829116,1,True,1.0,2,False,True,outcome_friend_recip,False,1,25,F,3,2-4,0.024096385542168676,1,1.0
sub-10831,1.0,4,computer,8,4,4,8,False,4.0,False,1.6874391,1,True,1.0,4,False,True,outcome_computer_recip,False,1,25,F,4,4-8,0.03614457831325301,1,
sub-10831,1.0,5,computer,2,4,2,4,True,2.0,False,1.3595661,0,True,0.0,2,False,True,outcome_computer_defect,False,1,25,F,5,2-4,0.04819277108433735,1,1.0
sub-10831,1.0,6,computer,8,2,2,8,False,2.0,False,1.4472598,1,True,1.0,6,False,True,outcome_computer_recip,False,1,25,F,6,2-8,0.060240963855421686,1,0.0
sub-10831,1.0,7,friend,0,4,0,4,True,4.0,True,1.3923763,1,True,1.0,4,True,True,outcome_friend_recip,False,1,25,F,7,0-4,0.07228915662650602,1,1.0
sub-10831,1.0,8,stranger,8,2,2,8,False,8.0,True,1.5832781,1,True,1.0,6,False,True,outcome_stranger_recip,False,1,25,F,8,2-8,0.08433734939759036,1,
sub-10831,1.0,9,stranger,8,2,2,8,False,2.0,False,1.6854382,1,True,1.0,6,False,True,outcome_stranger_recip,False,1,25,F,9,2-8,0.0963855421686747,1,1.0
sub-10831,1.0,10,friend,0,2,0,2,True,2.0,True,1.3665422,0,True,0.0,2,True,True,outcome_friend_defect,False,1,25,F,10,0-2,0.10843373493975904,1,1.0
sub-10831,1.0,11,friend,2,8,2,8,True,8.0,True,1.3953824,0,True,0.0,6,False,True,outcome_friend_defect,False,1,25,F,11,2-8,0.12048192771084337,1,0.0
sub-10831,1.0,12,friend,8,0,0,8,False,8.0,True,1.2595524,1,True,1.0,8,True,True,outcome_friend_recip,False,1,25,F,12,0-8,0.13253012048192772,1,0.0
sub-10831,1.0,13,stranger,2,4,2,4,True,2.0,False,2.0423133,1,True,1.0,2,False,True,outcome_stranger_recip,False,1,25,F,13,2-4,0.14457831325301204,1,1.0
sub-10831,1.0,14,friend,8,2,2,8,False,8.0,True,1.2193985,1,True,1.0,6,False,True,outcome_friend_recip,False,1,25,F,14,2-8,0.1566265060240964,1,1.0
sub-10831,1.0,15,computer,0,4,0,4,True,4.0,True,1.5909044,0,True,0.0,4,True,True,outcome_computer_defect,False,1,25,F,15,0-4,0.1686746987951807,2,1.0
sub-10831,1.0,16,stranger,8,2,2,8,False,8.0,True,1.3453165,0,True,0.0,6,False,True,outcome_stranger_defect,False,1,25,F,16,2-8,0.18072289156626506,2,1.0
