model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,alpha,kappa,theta,participant_id,theta_stranger,phi
M7_theta10,82,4,-47.125637407912116,102.25127481582423,102.77075533530476,111.87815180488124,0.10050361523558425,0.17087898308382632,True,101,101,99,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.0504564355498014,0.7266250380947776,sub-10958,0.0,
M3_phi10,82,3,-49.3709303886131,104.7418607772262,105.0495530849185,111.96201851901895,0.0785941273366679,0.1313756532228495,True,101,101,19,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.7493798331305951,,sub-10958,,0.7088413701781698
M3_logitprior,82,3,-49.520158196929515,105.04031639385903,105.34800870155134,112.26047413565179,0.07596863686080417,0.1287501627469858,True,101,101,91,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.3974115591154928,,sub-10958,,0.7781976091088759
M4_theta10,84,3,-57.85574372202063,121.71148744404125,122.01148744404125,129.00393784057118,-0.04519380568296221,0.0063310172059293235,True,101,101,12,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.05014493556612907,0.0,sub-10969,,
M5_theta10,84,3,-57.848064935719854,121.69612987143971,121.9961298714397,128.98858026796964,-0.04506192298157923,0.006462899907312303,True,101,101,86,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.1831186364291704,0.6241671274739872,sub-10969,,
M6_theta10,84,3,-57.8557437220206,121.7114874440412,122.0114874440412,129.00393784057113,-0.045193805682961725,0.006331017205929879,True,101,101,16,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.0501449341317621,0.0,sub-10969,,
M7_theta10,84,4,-57.84806493571985,123.6961298714397,124.20245898536375,133.41939706681296,-0.06223686394454296,0.006462899907312414,True,101,101,89,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.183118625714647,0.6241672768285962,sub-10969,0.0,
M3_phi10,84,3,-56.093946031603494,118.18789206320699,118.48789206320698,125.48034245973693,-0.014935034361361895,0.0365897885275297,True,101,101,2,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1339306330073684,0.4951657361386312,,sub-10969,,1.6107785105947834
M3_logitprior,84,3,-56.12771237705776,118.25542475411552,118.55542475411552,125.54787515064547,-0.015514969351073988,0.036009853537817604,True,101,101,49,phi,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.13095806490617184,0.5059284905872384,,sub-10969,,10.0
M4_theta10,38,3,-23.975810521631292,53.951621043262584,54.65750339620376,58.86437952244174,-0.024154422724152275,0.08974255418813426,True,101,101,94,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3069105981365269,0.043877253812084134,10.0,sub-10974,,
M5_theta10,38,3,-24.73483641308875,55.4696728261775,56.175555179118675,60.38243130535666,-0.0529713408692049,0.060925636043081655,True,101,101,89,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1662931182847835,0.05321791653176247,10.0,sub-10974,,
M6_theta10,38,3,-23.678171117617385,53.35634223523477,54.062224588175944,58.26910071441392,-0.012854346615099373,0.10104263029718719,True,101,101,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.5369883094765618,0.04190144406584041,10.0,sub-10974,,
M7_theta10,38,4,-23.639906270102987,55.279812540205974,56.491933752327185,61.83015717911152,-0.04936725543456171,0.10249538044848705,True,101,101,26,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.04649970511759538,2.2208517821351905,sub-10974,10.0,
M3_phi10,38,3,-23.601788785692815,53.20357757138563,53.909459924326804,58.11633605056478,-0.009954441049859578,0.10394253586242697,True,101,101,91,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08531118568080676,0.7275710395535568,,sub-10974,,8.711431574473353
M3_logitprior,38,3,-25.72489554184671,57.44979108369342,58.15567343663459,62.36254956287257,-0.09055958811251953,0.0233373887997671,True,101,101,80,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.1879637645991931,,sub-10974,,5.115429912679851
M5_theta10,42,3,-18.826059701708168,43.652119403416336,44.28369835078475,48.86512825826644,0.2502774263380757,0.3533270721158588,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.013814735761393056,1.5110505065045254,0.8853919055648057,sub-10977,,
M6_theta10,42,3,-25.427531806813416,56.85506361362683,57.48664256099525,62.06807246847694,0.023517638990405022,0.12656728476818813,True,101,101,92,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06921045789007588,1.0771884586568905,0.506260024823154,sub-10977,,
M7_theta10,42,4,-18.826059701708168,45.652119403416336,46.73320048449742,52.60279787654981,0.21592754441214798,0.3533270721158588,True,101,101,100,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.01381473514309446,1.511050508108357,0.8853919050934993,sub-10977,0.0,
M4_theta10,80,3,-44.75874702655244,95.51749405310488,95.83328352678909,102.66357395712653,0.13873365632152831,0.1928347203548645,True,101,101,101,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.004432494366965856,3.2575100574735996,0.4620987250459034,sub-10983,,
M5_theta10,80,3,-44.669027020730745,95.33805404146149,95.6538435151457,102.48413394548314,0.14035163891487196,0.19445270294820804,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0415133448660877,1.410825858332697,0.3919100411426198,sub-10983,,
M6_theta10,80,3,-45.998252020825895,97.99650404165179,98.312293515336,105.14258394567344,0.11638080996658565,0.17048187399992176,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.5707247514797509,0.3590380099049582,sub-10983,,
M7_theta10,80,4,-44.45885373746024,96.91770747492048,97.45104080825381,106.445814013616,0.1261081503225313,0.1982429023669795,True,101,101,98,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.026989768924171553,1.6303800590217288,0.4166110305560395,sub-10983,0.13013327064414276,
M3_phi10,80,3,-44.60260675405714,95.20521350811428,95.52100298179849,102.35129341213593,0.14154944128167857,0.1956505053150147,True,101,101,23,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.029910916857736707,1.052464574913793,,sub-10983,,0.6786107862146001
M3_logitprior,80,3,-44.57349558638948,95.14699117277895,95.46278064646316,102.2930710768006,0.14207442299703643,0.19617548703037258,True,101,101,97,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.014886213695961381,1.8024035605058413,,sub-10983,,0.701650699534587
M4_theta10,81,3,-41.19221717642077,88.38443435284154,88.69612266452985,95.56778181685885,0.2128902152307368,0.266323364893291,True,101,101,60,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0038515923257829918,3.963862339366323,0.8496982720983041,sub-10984,,
M5_theta10,81,3,-41.29807651625812,88.59615303251624,88.90784134420456,95.77950049653356,0.21100474924783402,0.26443789891038827,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.5073276615262207,3.1316588566767334,sub-10984,,
M6_theta10,81,3,-49.98728732685747,105.97457465371494,106.28626296540325,113.15792211773226,0.056240782017087695,0.1096739316796419,True,101,101,60,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.7621863954909208,0.9008747754914934,sub-10984,,
M7_theta10,81,4,-40.74794600677323,89.49589201354647,90.02220780302015,99.07368863223623,0.20299210130939702,0.27423630085946926,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.7621863960052971,2.2516887879573297,sub-10984,0.3294766209615581,
M3_phi10,81,3,-41.09856468953594,88.19712937907188,88.5088176907602,95.3804768430892,0.2145582643467326,0.26799141400928683,True,101,101,10,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.010020982599829331,1.6640525319699955,,sub-10984,,1.2334471556364468
M3_logitprior,81,3,-42.997379233694375,91.99475846738875,92.30644677907706,99.17810593140607,0.18073838377358187,0.23417153343613606,True,101,101,98,alpha;phi,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.7912251826803576,,sub-10984,,10.0
M4_theta10,81,3,-56.04577281582265,118.0915456316453,118.40323394333362,125.27489309566262,-0.05166720526967546,0.0017659443928786933,True,101,101,58,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08609815268564201,0.007421441871425276,10.0,sub-11005,,
M5_theta10,81,3,-56.14499230707516,118.28998461415031,118.60167292583863,125.47333207816763,-0.05343440857818799,-1.258915633739477e-06,True,101,101,89,kappa;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0683240602885603,1e-05,0.0,sub-11005,,
M6_theta10,81,3,-55.53209430639735,117.0641886127947,117.37587692448301,124.24753607681201,-0.04251805171215545,0.0109150979503988,True,101,101,69,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.05381044842230363,0.014263312027165558,10.0,sub-11005,,
M7_theta10,81,4,-54.44571444015871,116.89142888031742,117.4177446697911,126.46922549900718,-0.040979535605301945,0.030264663944770342,True,101,101,83,theta;theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.00832008547356367,0.03192334871054643,0.0,sub-11005,10.0,
M3_phi10,81,3,-53.231940919335216,112.46388183867043,112.77557015035875,119.64722930268775,-0.0015499049862481651,0.051883244676306006,True,101,101,64,phi,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.057776214697800386,0.5290708281943238,,sub-11005,,10.0
M3_logitprior,81,3,-56.144992307075434,118.28998461415087,118.60167292583918,125.47333207816818,-0.05343440857819293,-1.2589156386244582e-06,True,101,101,101,kappa;phi,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06833615928590986,1e-05,,sub-11005,,0.0
M4_theta10,83,3,-50.55454419951009,107.10908839902018,107.41288586737461,114.36561022240997,0.06912198393130109,0.12126758781885394,True,101,101,66,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.1310241017141265,0.6544895587884425,sub-11031,,
M5_theta10,83,3,-51.777706504016095,109.55541300803219,109.85921047638662,116.81193483142198,0.04786113825764893,0.10000674214520178,True,101,101,82,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.003750737322202495,0.7484754875001693,0.6618057897607212,sub-11031,,
M6_theta10,83,3,-54.365163577199546,114.73032715439909,115.03412462275352,121.98684897778888,0.0028863010528918623,0.05503190494044474,True,101,101,60,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1001316578462151,0.3704349568343876,0.0,sub-11031,,
M7_theta10,83,4,-51.777706504016095,111.55541300803219,112.0682335208527,121.23077543921858,0.030479270295131297,0.10000674214520178,True,101,101,59,theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0037507371576485774,0.7484755015306034,0.661805787444789,sub-11031,0.0,
M3_phi10,83,3,-49.90775892961876,105.81551785923752,106.11931532759195,113.0720396826273,0.08036432009265355,0.13250992398020645,True,101,101,86,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0291692816174087,0.4505129653036683,,sub-11031,,1.8251955258010564
M3_logitprior,83,3,-50.54775489254615,107.0955097850923,107.39930725344674,114.3520316084821,0.06923999476850526,0.12138559865605814,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.021100290627952153,0.3676219988719361,,sub-11031,,1.9175837534328095
M4_theta20,42,3,-15.016604100034971,36.03320820006994,36.66478714743836,41.24621705492005,0.3811317764576138,0.48418142223539695,True,101,101,31,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.01083039486547433,17.453562090096092,0.9709533938219557,sub-10317,,
M5_theta20,42,3,-14.360921115084999,34.72184223017,35.353421177538415,39.9348510850201,0.40365440957148524,0.5067040553492683,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.4748105674994814,0.7353845543870705,20.0,sub-10317,,
M6_theta20,42,3,-25.176742828392214,56.35348565678443,56.985064604152846,61.56649451163453,0.03213221078749733,0.13518185656528048,True,101,101,44,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.1335727671056086,0.733408129303784,sub-10317,,
M7_theta20,42,4,-14.360921115085,36.72184223017,37.80292331125108,43.672520703303476,0.36930452764555755,0.5067040553492683,True,101,101,101,theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.47481056776938374,0.7353845514691244,20.0,sub-10317,0.0,
M5_theta20,41,3,-21.74978452983404,49.49956905966808,50.14821770831673,54.64028525978101,0.12911240477409858,0.2346754565464617,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6717801721063047,0.13869422520756575,20.0,sub-10369,,
M6_theta20,41,3,-26.712657903653458,59.425315807306916,60.07396445595556,64.56603200741984,-0.045519614859295364,0.060043436913067794,True,101,101,89,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.5565154986983681,0.016178218296807254,20.0,sub-10369,,
M7_theta20,41,4,-21.749624453584943,51.499248907169886,52.610360018281,58.35353717398712,0.09393035356243455,0.23468108925891884,True,101,101,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6716001486624277,0.1385945663423809,20.0,sub-10369,0.024170695112678386,
M4_theta20,83,3,-52.950040173853374,111.90008034770675,112.20387781606118,119.15660217109654,0.027483789200523606,0.07962939308807648,True,101,101,66,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07515519514114892,0.545951210597413,1.356113141855684,sub-10402,,
M5_theta20,83,3,-54.834033638691764,115.66806727738353,115.97186474573796,122.92458910077332,-0.0052635364475434,0.046882067440009445,True,101,100,52,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.16617156414912773,0.04152731080730562,9.510835168047405,sub-10402,,
M6_theta20,83,3,-52.62963576876471,111.25927153752941,111.56306900588385,118.5157933609192,0.03305301626438382,0.08519862015193669,True,101,101,62,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0,0.013149136409493486,20.0,sub-10402,,
M7_theta20,83,4,-52.6296357687647,113.2592715375294,113.77209205034991,122.93463396871579,0.01567114830186631,0.0851986201519368,True,101,101,65,alpha;theta;theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0,0.0131491348122524,20.0,sub-10402,20.0,
M4_theta20,84,3,-54.976082475166564,115.95216495033313,116.25216495033312,123.24461534686307,0.004264206225091188,0.05578902911398276,True,101,99,87,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.012601983804956857,20.0,sub-10418,,
M5_theta20,84,3,-39.217929882285866,84.43585976457173,84.73585976457173,91.72831016110167,0.2749095466931929,0.3264343695820845,True,101,101,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.1984343643231204,20.0,sub-10418,,
M6_theta20,84,3,-53.188713625769886,112.37742725153977,112.67742725153977,119.66987764806971,0.03496216069251976,0.08648698358141127,True,101,101,69,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.010557490845171253,0.018828733755421774,20.0,sub-10418,,
M7_theta20,84,4,-39.19442361229926,86.38884722459852,86.89517633852257,96.11211441997177,0.25813832452950847,0.32683808838136386,True,101,101,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.20776418472992503,20.0,sub-10418,0.170516728289058,
M4_theta20,41,3,-25.548128022768935,57.09625604553787,57.744904694186516,62.23697224565079,-0.004542505490536433,0.10102054628182677,True,101,101,23,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.017565526451418907,3.1097530576574965,0.5224023439937945,sub-10462,,
M5_theta20,41,3,-24.78647116742218,55.57294233484436,56.22159098349301,60.71365853495729,0.022258435194045134,0.12782148696640827,True,101,101,27,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.014746482926403183,0.919653806790522,0.6566016778301976,sub-10462,,
M6_theta20,41,3,-25.30704818543239,56.61409637086478,57.262745019513424,61.754812570977705,0.003940535626140464,0.10950358739850363,True,101,101,19,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.04859172340996507,1.520982983173858,0.5755334828681969,sub-10462,,
M7_theta20,41,4,-24.258190444927525,56.51638088985505,57.627492000966164,63.37066915667228,0.005659726356272362,0.14641046205275665,True,101,101,9,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0538685532820408,1.5387168313552613,0.7471191522988757,sub-10462,0.40524326421251716,
M5_theta20,82,3,-42.64903770759761,91.29807541519521,91.60576772288752,98.51823315698798,0.19685804485238578,0.24963957073856735,True,101,101,95,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.12022204514302921,0.08598027325866077,20.0,sub-10478,,
M6_theta20,82,3,-50.012908971018675,106.02581794203735,106.33351024972966,113.24597568383011,0.0672992576147965,0.12008078350097806,True,101,100,81,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.022562473648790615,20.0,sub-10478,,
M7_theta20,82,4,-42.3400706678723,92.6801413357446,93.19962185522512,102.3070183248016,0.18470012015873805,0.2550754880069801,True,101,101,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11831096442644425,0.08716776024125256,20.0,sub-10478,1.179539089745397,
M4_theta20,42,3,-0.0,6.0,6.631578947368421,11.213008854850106,0.8969503542222169,1.0,True,101,101,101,alpha;kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,20.0,16.886114296072346,sub-10486,,
M5_theta20,42,3,-21.670658948088178,49.341317896176356,49.972896843544774,54.554326751026466,0.1525657780983394,0.25561542387612246,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.09085039063235792,20.0,sub-10486,,
M6_theta20,42,3,-11.408233293194254,28.816466586388508,29.44804553375693,34.02947544123862,0.5050788876175569,0.6081285333953401,True,101,101,99,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.15049873843002526,20.0,sub-10486,,
M7_theta20,42,4,-11.408233293194254,30.816466586388508,31.89754766746959,37.76714505952198,0.47072900569162923,0.6081285333953401,True,101,101,101,alpha;theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.15049873828962756,20.0,sub-10486,20.0,
M4_theta20,81,3,-50.78415742118488,107.56831484236976,107.88000315405807,114.75166230638708,0.042047689013150966,0.09548083867570523,True,101,101,94,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.008591007512690632,4.273456938556702,0.700124555352224,sub-10529,,
M5_theta20,81,3,-51.84720977077219,109.69441954154438,110.00610785323269,116.8777670055617,0.023113610581608105,0.07654676024416229,True,101,101,93,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.016098030143672306,0.027763514330299225,20.0,sub-10529,,
M6_theta20,81,3,-52.14598791352283,110.29197582704566,110.60366413873398,117.47532329106298,0.017792058175776428,0.07122520783833064,True,101,101,87,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.053984937322316275,0.016267290281197985,20.0,sub-10529,,
M7_theta20,81,4,-51.042837903909486,110.08567580781897,110.61199159729266,119.66347242650873,0.019629268142897668,0.09087346769296989,True,101,101,94,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.052538128647054705,0.028094428986373772,20.0,sub-10529,6.6120656227533665,
M4_theta20,82,3,-50.183702122357225,106.36740424471445,106.67509655240676,113.58756198650721,0.06429434990194376,0.1170758757881254,True,101,101,89,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2942756691283069,0.02498907815951337,20.0,sub-10541,,
