model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,participant_id,kappa,alpha,theta,theta_stranger,alpha_negative,phi,base_model,theta_upper,theta_at_upper,theta_near_upper,theta_stranger_at_upper,theta_stranger_near_upper,kappa_theta
M4_theta5,83,3,-39.61097427107923,85.22194854215846,85.52574601051289,92.47847036554823,0.2593416714658648,0.3114872753534177,True,100,100,96,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10809,3.652616537131637,0.031082899847634,0.4493564135861491,,,,M4,5,False,False,False,False,1.6413266673309315
M5_theta5,84,3,-48.53124948161869,103.06249896323736,103.36249896323736,110.35494935976732,0.1149538324054375,0.1664786552943291,True,100,100,100,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10810,0.2059641961369046,0.0,5.0,,,,M5,5,True,True,False,False,1.0298209806845229
M6_theta5,84,3,-36.795153726713984,79.59030745342797,79.89030745342797,86.88275784995791,0.3165205841316165,0.368045407020508,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10810,0.2429108247682306,0.1079141930379826,5.0,,,,M6,5,True,True,False,False,1.214554123841153
M7_theta5,84,4,-36.40715528412665,80.8143105682533,81.32063968217736,90.53757776362656,0.3060094935138119,0.3747092573656674,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10810,0.3019892673752063,0.0721633296467369,5.0,3.456540560044137,,,M7,5,True,True,False,False,1.5099463368760315
M4_theta5,84,3,-24.727430565121875,55.45486113024375,55.75486113024375,62.747311526773686,0.5237830169893524,0.575307839878244,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10810,0.6726742225439044,0.1680308633633077,3.330866040990021,,,,M4,5,False,False,False,False,2.2405877245208554
M5_theta5,84,3,-46.62025288881364,99.24050577762728,99.54050577762727,106.53295617415722,0.1477750860672893,0.1992999089561808,True,100,100,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10812,0.2398963805962512,0.1696920981937448,5.0,,,,M5,5,True,True,False,False,1.199481902981256
M6_theta5,84,3,-48.58032194024706,103.16064388049412,103.46064388049412,110.45309427702406,0.1141110158255877,0.1656358387144793,True,100,100,97,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10812,0.4804102364291352,0.118201279463168,1.610269433626385,,,,M6,5,False,False,False,False,0.7735899193230613
M7_theta5,84,4,-44.757541809431174,97.51508361886236,98.0214127327864,107.2383508142356,0.1625920979237779,0.2312918617756333,True,100,100,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10812,0.3543251070270138,0.138940932977381,3.9387316947110302,1.0800439282645202,,,M7,5,False,False,False,False,1.3955915292791772
M4_theta5,84,3,-49.52982075422971,105.05964150845942,105.35964150845942,112.35209190498936,0.0978034297510315,0.1493282526399231,True,100,100,90,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10812,1.2387482929130809,0.0819387376320392,1.4957079959025776,,,,M4,5,False,False,False,False,1.8528057266207634
M5_theta5,84,3,-44.3400615457256,94.6801230914512,94.9801230914512,101.97257348798114,0.1869372377690877,0.2384620606579792,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10817,0.4761194667508094,0.0,3.004185868818718,,,,M5,5,False,False,False,False,1.430351373882285
M6_theta5,84,3,-53.06303454745728,112.12606909491456,112.42606909491457,119.4185194914445,0.0371206914428185,0.08864551433171,True,100,100,52,alpha,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10817,0.7001523046319275,0.0,0.8778964670687466,,,,M6,5,False,False,False,False,0.6146612346464099
M7_theta5,84,4,-43.91960562746315,95.83921125492633,96.34554036885037,105.56247845029957,0.17698360237981,0.2456833662316654,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10817,0.7001523651025889,0.0,2.202903104207888,0.3020591494096402,,,M7,5,False,False,False,False,1.5423678185029879
M4_theta5,84,3,-44.34006154572559,94.68012309145118,94.98012309145118,101.97257348798112,0.1869372377690878,0.2384620606579793,True,100,100,59,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10817,3.3368222441258393,0.0,0.8573135033716284,,,,M4,5,False,False,False,False,2.860702768239902
M5_theta5,56,3,-33.908035288916516,73.81607057783303,74.2776090393715,79.89212565003848,0.0491600092808085,0.1264472436141459,True,100,100,89,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10827,0.5273314647865495,0.0,1.4334669748605378,,,,M5,5,False,False,False,False,0.7559122395763512
M6_theta5,56,3,-38.300964344772616,82.60192868954523,83.0634671510837,88.67798376175068,-0.064012436502417,0.0132747978309203,True,100,100,42,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10827,0.3138386711279212,0.0,0.7352237305848515,,,,M6,5,False,False,False,False,0.23074163858846253
M7_theta5,56,4,-33.90803528891652,75.81607057783305,76.60038430332324,83.91747734077364,0.0233975978363626,0.1264472436141457,True,100,100,98,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10827,0.5273314662423827,0.0,1.4334669803051572,0.0,,,M7,5,False,False,False,False,0.7559122445343592
M4_theta5,56,3,-34.16199399606684,74.32398799213368,74.78552645367215,80.40004306433913,0.0426174205773023,0.1199046549106397,True,100,100,30,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10827,1.7642909982755,0.0,0.7124013952838035,,,,M4,5,False,False,False,False,1.2568833688581207
M5_theta5,84,3,-55.04182138497276,116.08364276994551,116.38364276994552,123.37609316647546,0.0031351443302002,0.0546599672190917,True,100,100,86,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10831,0.0867589320111947,0.0745082082419123,5.0,,,,M5,5,True,True,False,False,0.43379466005597345
M6_theta5,84,3,-52.917769499617016,111.83553899923405,112.13553899923404,119.12798939576398,0.0396156100634571,0.0911404329523486,True,100,100,87,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10831,0.0783659192552003,0.0678629563076654,5.0,,,,M6,5,True,True,False,False,0.3918295962760015
M7_theta5,84,4,-52.72621106511239,113.45242213022478,113.95875124414884,123.17568932559804,0.025730673904068,0.0944304377559234,True,100,100,93,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10831,0.0956716583853178,0.0682012367156096,5.0,3.4318976119077673,,,M7,5,True,True,False,False,0.47835829192658896
M4_theta5,84,3,-52.54044514677455,111.0808902935491,111.3808902935491,118.37334069007905,0.0460961335474149,0.0976209564363065,True,100,100,87,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10831,0.5586195316989517,0.0400289136590508,1.0944861550615357,,,,M4,5,False,False,False,False,0.6114013433914613
M5_theta5,84,3,-51.307520143723885,108.61504028744775,108.91504028744777,115.90749068397773,0.0672715476865722,0.1187963705754637,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10834,0.154158356684278,0.0843748891532113,5.0,,,,M5,5,True,True,False,False,0.77079178342139
M6_theta5,84,3,-33.96366746312481,73.92733492624961,74.22733492624961,81.21978532277956,0.3651511935462037,0.4166760164350952,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10834,0.2980710614138621,0.1153672668578894,5.0,,,,M6,5,True,True,False,False,1.4903553070693105
M7_theta5,84,4,-33.96366746312481,75.92733492624961,76.43366404017367,85.65060212162287,0.3479762525832398,0.4166760164350952,True,100,100,100,theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10834,0.2980710617658819,0.1153672641189361,5.0,5.0,,,M7,5,True,True,True,True,1.4903553088294095
M4_theta5,84,3,-12.180432605563167,30.360865211126335,30.66086521112634,37.65331560765628,0.7392769662072011,0.7908017890960927,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10834,0.669822091620132,0.172356828426522,5.0,,,,M4,5,True,True,False,False,3.3491104581006597
M5_theta5,41,3,-27.450906302060183,60.901812604120366,61.55046125276901,66.04252880423329,-0.0714968661599197,0.0340661856124433,True,100,100,81,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10836,0.3796436465372504,0.2472177145251215,0.7167355181185443,,,,M5,5,False,False,False,False,0.2721040857012897
M6_theta5,41,3,-27.73918270723389,61.47836541446778,62.12701406311643,66.61908161458071,-0.081640645187954,0.0239224065844091,True,100,100,48,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10836,0.4071556345400115,0.1883307364506017,0.4170336317208032,,,,M6,5,False,False,False,False,0.1697975929478091
M7_theta5,41,4,-27.410163607515926,62.82032721503185,63.93143832614297,69.67461548184909,-0.1052509090262005,0.0354998266702837,True,100,100,69,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10836,0.4749151024416986,0.2003055432945325,0.6628984432856561,0.1581739550927572,,,M7,5,False,False,False,False,0.31482048210144986
M5_theta5,75,3,-51.66792906801217,109.33585813602434,109.67388630503842,116.28832247663328,-0.0515886688278769,0.0061191328076815,True,100,100,88,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10838,0.0479733424327884,0.9708823867230956,0.0876545800420191,,,,M5,5,False,False,False,False,0.004205083184158042
M6_theta5,75,3,-51.66836131373141,109.33672262746282,109.6747507964769,116.28918696807176,-0.0515969834779515,0.006110818157607,True,100,100,52,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10838,0.0486437830751467,0.9636685910998196,0.0,,,,M6,5,False,False,False,False,0.0
M7_theta5,75,4,-51.66792906801216,111.33585813602431,111.90728670745288,120.60581059016955,-0.0708246027063962,0.0061191328076818,True,100,100,74,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10838,0.0479733457460479,0.9708823610566104,0.0876544857626436,0.0,,,M7,5,False,False,False,False,0.004205078951683335
M4_theta5,75,3,-51.55711550773098,109.11423101546195,109.45225918447603,116.06669535607088,-0.0494570665094645,0.0082507351260939,True,100,100,92,alpha,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10838,0.0382442856111031,1.0,1.5084436795078855,,,,M4,5,False,False,False,False,0.057689350907362845
M5_theta5,84,3,-53.808892286295674,113.61778457259136,113.91778457259134,120.91023496912128,0.0243106288114993,0.0758354517003908,True,100,100,86,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10843,0.4875097196837361,0.1670218410433958,0.0743727124953848,,,,M5,5,False,False,False,False,0.03625742022074414
M6_theta5,84,3,-53.51170543443445,113.0234108688689,113.32341086886888,120.31586126539884,0.029414795447185,0.0809396183360765,True,100,100,97,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10843,0.6069931232576056,0.1278505096812319,0.1991223512349734,,,,M6,5,False,False,False,False,0.12086589788651445
M7_theta5,84,4,-53.493249474048184,114.98649894809635,115.49282806202042,124.70976614346962,0.01255683451427,0.0812565983661254,True,100,100,93,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10843,0.5965872330547565,0.1274247863618648,0.1530966351010731,0.2253714088017172,,,M7,5,False,False,False,False,0.09133549792494292
M4_theta5,84,3,-53.43989335557782,112.87978671115565,113.17978671115564,120.1722371076856,0.0306481636619752,0.0821729865508668,True,100,100,98,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10843,0.8849335386045578,0.0943096827637565,0.2951515297458565,,,,M4,5,False,False,False,False,0.26118948764254923
M5_theta5,84,3,-52.7856133852641,111.5712267705282,111.8712267705282,118.86367716705814,0.0418853835253631,0.0934102064142546,True,100,100,94,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10850,0.129636463623474,0.0,5.0,,,,M5,5,True,True,False,False,0.64818231811737
M6_theta5,84,3,-44.038809676747135,94.07761935349428,94.37761935349428,101.3700697500242,0.1921112208337753,0.2436360437226669,True,100,100,98,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10850,0.1613135441315433,0.0,5.0,,,,M6,5,True,True,False,False,0.8065677206577165
M7_theta5,84,4,-44.03840938728517,96.07681877457034,96.5831478884944,105.8000859699436,0.1749431548186887,0.2436429186705442,True,100,100,99,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10850,0.162390136288979,0.0,5.0,4.939665734218489,,,M7,5,True,True,False,False,0.811950681444895
M4_theta5,84,3,-42.50961163874805,91.0192232774961,91.31922327749608,98.31167367402604,0.2183751068570897,0.2698999297459813,True,100,99,98,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10850,0.3369292439670394,0.0,5.0,,,,M4,5,True,True,False,False,1.684646219835197
M5_theta5,84,3,-49.66337825522916,105.32675651045832,105.62675651045832,112.61920690698828,0.0955095875562049,0.1470344104450965,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10854,0.3973191751362755,0.0373016896329804,2.4237861710345485,,,,M5,5,False,False,False,False,0.9630167221821584
M6_theta5,84,3,-57.58190727861028,121.16381455722056,121.46381455722056,128.4562649537505,-0.0404906809338815,0.01103414195501,True,100,100,18,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10854,0.0251985245891091,0.383006567016603,5.0,,,,M6,5,True,True,False,False,0.1259926229455455
M7_theta5,84,4,-49.66337825522916,107.32675651045832,107.83308562438238,117.05002370583158,0.0783346465932411,0.1470344104450965,True,100,100,99,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10854,0.3973191756060689,0.0373016906081508,2.423786171523195,0.0,,,M7,5,False,False,False,False,0.9630167235149857
M4_theta5,84,3,-52.763521479063826,111.52704295812764,111.82704295812763,118.8194933546576,0.0422648107101122,0.0937896335990037,True,100,100,99,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10854,0.9685909820344424,0.0211793773543124,1.0409687856677108,,,,M4,5,False,False,False,False,1.008272978377089
M5_theta5,84,3,-28.258879207793537,62.51775841558707,62.817758415587065,69.81020881211701,0.4631305950377278,0.5146554179266194,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10857,1.1284828678080765,0.1150817117897264,5.0,,,,M5,5,True,True,False,False,5.642414339040382
M6_theta5,84,3,-45.4364300291302,96.8728600582604,97.1728600582604,104.16531045479034,0.1681071737929594,0.2196319966818509,True,100,100,100,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10857,1.6025671717189487,0.0773840305608227,0.6466718834299353,,,,M6,5,False,False,False,False,1.0363351312584772
M7_theta5,84,4,-27.898954054085713,63.79790810817143,64.30423722209548,73.52117530354468,0.4521373473407815,0.5208371111926369,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10857,1.3635835646331105,0.0913517808752668,5.0,0.1867054328241773,,,M7,5,True,True,False,False,6.817917823165552
M4_theta5,84,3,-40.69356522123641,87.38713044247282,87.68713044247282,94.67958083900275,0.2495655968638541,0.3010904197527456,True,100,100,98,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10857,5.177896043185077,0.004514797725597,0.8001293018088086,,,,M4,5,False,False,False,False,4.142986345872268
M5_theta5,83,3,-46.13879395301537,98.27758790603076,98.58138537438518,105.53410972942054,0.1458759716713269,0.1980215755588799,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10858,0.2780170221747697,0.1211541569756737,5.0,,,,M5,5,True,True,False,False,1.3900851108738486
M6_theta5,83,3,-24.947026669064343,55.894053338128685,56.19785080648312,63.15057516151848,0.5142284724933647,0.5663740763809175,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10858,1.385006931180333,0.1137831227426188,1.9002724676955345,,,,M6,5,False,False,False,False,2.6318905388894707
M7_theta5,83,4,-24.92816585074988,57.856331701499755,58.369152214320266,67.53169413268614,0.4971744407844541,0.5667019126345246,True,100,100,100,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10858,1.399332471452842,0.1115759370109441,1.926547684645994,1.8226900602818192,,,M7,5,False,False,False,False,2.695880732927429
M4_theta5,83,3,-25.22283558281465,56.4456711656293,56.74946863398373,63.702192989019096,0.5094343983716714,0.5615800022592243,True,100,100,100,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10858,7.707189076909256,0.0263963670629618,0.8426196273366153,,,,M4,5,False,False,False,False,6.49422878779811
M5_theta5,82,3,-46.18848590783473,98.37697181566946,98.68466412336176,105.59712955746222,0.1345855525845142,0.1873670784706957,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10860,0.2227023689235132,0.0216931915283348,5.0,,,,M5,5,True,True,False,False,1.113511844617566
M6_theta5,82,3,-46.17613682191129,98.35227364382258,98.65996595151488,105.57243138561536,0.1348028204506271,0.1875843463368087,True,100,100,94,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10860,0.13013924039782,0.0048943153634451,5.0,,,,M6,5,True,True,False,False,0.6506962019890999
M7_theta5,82,4,-42.73574546903818,93.47149093807636,93.99097145755688,103.09836792713337,0.1777386802386558,0.2481140480868978,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10860,0.2759603961562353,0.0058743398873841,5.0,1.559696726946801,,,M7,5,True,True,False,False,1.3798019807811766
M4_theta5,82,3,-37.45829931058616,80.91659862117231,81.22429092886462,88.13675636296507,0.2881830758758046,0.3409646017619863,True,100,100,98,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10860,0.1890648116315847,0.0,5.0,,,,M4,5,True,True,False,False,0.9453240581579235
M5_theta5,82,3,-44.09599826753271,94.1919965350654,94.49968884275772,101.41215427685816,0.171400449435553,0.2241819753217345,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10862,0.2849168366066665,0.0964160447018936,5.0,,,,M5,5,True,True,False,False,1.4245841830333326
M6_theta5,82,3,-43.44515409139693,92.89030818279386,93.19800049048617,100.11046592458662,0.1828512990124133,0.2356328248985949,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10862,0.1668401813692444,0.3750031452316673,5.0,,,,M6,5,True,True,False,False,0.834200906846222
M7_theta5,82,4,-39.50269550098734,87.00539100197469,87.52487152145521,96.6322679910317,0.234620450431987,0.3049958182802291,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10862,0.3753497739778491,0.1762874722831551,5.0,1.395304765124475,,,M7,5,True,True,False,False,1.8767488698892454
M4_theta5,82,3,-43.18090887229663,92.36181774459324,92.66951005228556,99.581975486386,0.1875003876364941,0.2402819135226758,True,100,100,52,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10862,1.8597612793572331,0.0,0.936808091291527,,,,M4,5,False,False,False,False,1.742239414372538
M5_theta5,83,3,-48.87302235111815,103.7460447022363,104.04984217059074,111.0025665256261,0.0983499746761383,0.1504955785636912,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10863,0.1873564833475177,0.0,5.0,,,,M5,5,True,True,False,False,0.9367824167375884
M6_theta5,83,3,-27.47451438935921,60.94902877871842,61.25282624707285,68.20555060210822,0.4702960146623146,0.5224416185498675,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10863,0.392110182883497,0.0,5.0,,,,M6,5,True,True,False,False,1.960550914417485
M7_theta5,83,4,-27.474514389359214,62.94902877871843,63.46184929153895,72.62439120990483,0.4529141466997968,0.5224416185498673,True,100,100,99,alpha;theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10863,0.3921101829183799,0.0,5.0,5.0,,,M7,5,True,True,True,True,1.9605509145918996
